-298.0,-298.0,-299.0,-299.0,-299.0,-299.0,-299.0,-299.0,-298.0,-289.0,-250.0,-206.0,-162.0,-164.0,-171.0,-176.0,-182.0,-185.0,-186.0,-188.0,-188.0,-189.0,-189.0,-191.0,-192.0,-192.0,-192.0,-194.0,-195.0,-195.0,-194.0,-193.0,-193.0,-192.0,-191.0,-192.0,-193.0,-191.0,-189.0,-190.0,-192.0,-194.0,-194.0,-194.0,-195.0,-195.0,-196.0,-197.0,-198.0,-198.0,-194.0,-189.0,-188.0,-197.0,-212.0,-219.0,-228.0,-234.0,-240.0,-241.0,-243.0,-244.0,-245.0,-247.0,-250.0,-252.0,-254.0,-255.0,-256.0,-255.0,-255.0,-254.0,-254.0,-253.0,-252.0,-251.0,-253.0,-255.0,-252.0,-249.0,-243.0,-239.0,-239.0,-239.0,-239.0,-241.0,-244.0,-248.0,-248.0,-251.0,-251.0,-253.0,-257.0,-256.0,-254.0,-254.0,-252.0,-250.0,-249.0,-249.0,-248.0,-247.0,-246.0,-246.0,-245.0,-244.0,-244.0,-244.0,-244.0,-244.0,-244.0,-244.0,-244.0,-244.0,-244.0,-244.0,-243.0,-242.0,-242.0,-241.0,-240.0,-240.0,-240.0,-240.0,-240.0,-240.0,-240.0,-240.0,-240.0,-240.0,-241.0,-241.0,-241.0,-241.0,-241.0,-241.0,-241.0,-241.0,-241.0,-241.0,-241.0,-241.0,-241.0,-241.0,-241.0,-241.0,-241.0,-241.0,-241.0
-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-90.0,-90.0,-91.0,-98.0,-104.0,-109.0,-110.0,-110.0,-109.0,-107.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-108.0,-111.0,-112.0,-111.0,-110.0,-108.0,-107.0,-107.0,-108.0,-108.0,-108.0,-109.0,-109.0,-111.0,-111.0,-111.0,-108.0,-99.0,-91.0,-76.0,-49.0,-37.0,-28.0,-20.0,-15.0,-14.0,-13.0,-10.0,-9.0,-9.0,-9.0,-8.0,-9.0,-10.0,-11.0,-12.0,-14.0,-15.0,-15.0,-15.0,-14.0,-15.0,-18.0,-19.0,-18.0,-17.0,-15.0,-17.0,-18.0,-20.0,-25.0,-55.0,-95.0,-145.0,-175.0,-183.0,-188.0,-189.0,-190.0,-189.0,-188.0,-189.0,-189.0,-188.0,-186.0,-185.0,-184.0,-183.0,-183.0,-183.0,-182.0,-182.0,-181.0,-181.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0
