-225.0,-225.0,-225.0,-225.0,-225.0,-225.0,-225.0,-225.0,-226.0,-225.0,-221.0,-218.0,-218.0,-220.0,-218.0,-214.0,-213.0,-214.0,-214.0,-213.0,-209.0,-200.0,-190.0,-165.0,-138.0,-121.0,-116.0,-124.0,-122.0,-123.0,-124.0,-125.0,-126.0,-127.0,-127.0,-127.0,-127.0,-128.0,-128.0,-129.0,-129.0,-130.0,-130.0,-131.0,-132.0,-132.0,-133.0,-134.0,-134.0,-134.0,-134.0,-134.0,-134.0,-134.0,-134.0,-134.0,-134.0,-134.0,-134.0,-134.0,-134.0,-135.0
5.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,-5.0,-23.0,-66.0,-95.0,-119.0,-126.0,-129.0,-129.0,-121.0,-103.0,-81.0,-49.0,-22.0,-0.0,8.0,8.0,-13.0,-49.0,-101.0,-118.0,-122.0,-120.0,-119.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0,-119.0,-119.0,-119.0
