-385.0,-385.0,-386.0,-386.0,-386.0,-386.0,-386.0,-385.0,-382.0,-380.0,-381.0,-385.0,-379.0,-364.0,-364.0,-365.0,-365.0,-366.0,-373.0,-375.0,-381.0,-392.0,-393.0,-389.0,-380.0,-380.0,-380.0,-377.0,-375.0,-371.0,-364.0,-342.0,-319.0,-287.0,-269.0,-248.0,-238.0,-235.0,-232.0,-231.0,-233.0,-236.0,-233.0,-236.0,-242.0,-241.0,-240.0,-239.0,-238.0,-238.0,-237.0,-238.0,-239.0,-239.0,-241.0,-242.0,-242.0,-244.0,-245.0,-244.0,-245.0,-248.0,-248.0,-249.0,-252.0,-252.0,-253.0,-255.0,-254.0,-255.0,-258.0,-258.0,-257.0,-258.0,-258.0,-258.0,-259.0,-258.0,-258.0,-259.0,-260.0,-260.0,-261.0,-262.0
-15.0,-14.0,-14.0,-14.0,-14.0,-14.0,-13.0,-12.0,-10.0,-10.0,-13.0,-43.0,-94.0,-148.0,-173.0,-191.0,-198.0,-200.0,-194.0,-185.0,-155.0,-120.0,-62.0,-30.0,-8.0,8.0,16.0,19.0,19.0,17.0,7.0,-33.0,-81.0,-143.0,-170.0,-181.0,-188.0,-187.0,-184.0,-183.0,-178.0,-168.0,-155.0,-128.0,-87.0,-56.0,-43.0,-24.0,-19.0,-19.0,-17.0,-16.0,-19.0,-19.0,-16.0,-18.0,-21.0,-20.0,-21.0,-22.0,-22.0,-23.0,-25.0,-25.0,-25.0,-26.0,-26.0,-26.0,-27.0,-27.0,-27.0,-28.0,-27.0,-26.0,-27.0,-27.0,-27.0,-28.0,-28.0,-27.0,-27.0,-27.0,-27.0,-27.0
