-155.0,-153.0,-152.0,-152.0,-153.0,-156.0,-160.0,-166.0,-174.0,-194.0,-216.0,-240.0,-248.0,-248.0,-238.0,-225.0,-202.0,-184.0,-166.0,-165.0,-167.0,-166.0,-165.0,-164.0,-164.0,-165.0,-167.0,-166.0,-164.0,-164.0,-164.0,-166.0,-166.0,-166.0,-166.0,-167.0,-167.0,-166.0,-166.0,-166.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0
-3.0,-3.0,-3.0,-4.0,-5.0,-7.0,-7.0,-6.0,-4.0,-1.0,-0.0,-15.0,-34.0,-58.0,-75.0,-87.0,-99.0,-94.0,-74.0,-53.0,-27.0,-8.0,-1.0,4.0,-1.0,-27.0,-68.0,-130.0,-150.0,-159.0,-170.0,-171.0,-169.0,-170.0,-171.0,-170.0,-167.0,-165.0,-164.0,-163.0,-161.0,-159.0,-158.0,-157.0,-156.0,-155.0,-154.0,-153.0,-152.0,-152.0,-151.0,-151.0,-151.0,-150.0,-150.0,-150.0
