-272.0,-272.0,-272.0,-272.0,-272.0,-272.0,-272.0,-272.0,-273.0,-274.0,-276.0,-274.0,-252.0,-219.0,-172.0,-146.0,-128.0,-127.0,-129.0,-132.0,-134.0,-134.0,-132.0,-132.0,-133.0,-133.0,-133.0,-134.0,-135.0,-133.0,-133.0,-133.0,-133.0,-134.0,-135.0,-135.0,-136.0,-137.0,-138.0,-138.0,-139.0,-139.0,-139.0,-139.0,-139.0,-139.0,-139.0,-139.0,-141.0,-141.0,-141.0,-141.0,-140.0,-140.0,-141.0,-141.0,-142.0,-142.0,-141.0,-141.0,-142.0,-141.0,-141.0,-143.0,-143.0,-145.0,-143.0,-138.0,-135.0,-133.0,-135.0,-142.0,-143.0,-150.0,-157.0,-165.0,-169.0,-172.0,-175.0,-179.0,-182.0,-185.0,-187.0,-187.0,-188.0,-189.0,-189.0,-190.0,-191.0,-191.0,-191.0,-191.0,-192.0,-192.0,-192.0,-192.0,-192.0,-193.0,-195.0,-196.0,-196.0,-198.0,-197.0,-195.0,-193.0,-194.0,-194.0,-193.0,-193.0,-191.0,-190.0,-190.0,-191.0,-196.0,-203.0,-213.0,-220.0,-223.0,-227.0,-232.0,-236.0,-236.0,-236.0,-234.0,-233.0,-229.0,-227.0,-226.0,-225.0,-225.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-223.0,-223.0,-223.0,-222.0,-222.0,-222.0,-222.0,-222.0,-221.0,-219.0,-218.0,-216.0,-216.0,-215.0,-214.0,-213.0,-212.0,-211.0,-211.0,-211.0,-211.0,-211.0,-212.0,-213.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-7.0,-16.0,-21.0,-21.0,-25.0,-23.0,-20.0,-20.0,-20.0,-19.0,-18.0,-17.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-15.0,-15.0,-15.0,-15.0,-14.0,-14.0,-14.0,-14.0,-13.0,-13.0,-13.0,-12.0,-11.0,-11.0,-11.0,-10.0,-11.0,-11.0,-11.0,-11.0,-11.0,-12.0,-13.0,-13.0,-13.0,-15.0,-15.0,-15.0,-14.0,-13.0,-14.0,-12.0,-7.0,-0.0,8.0,20.0,25.0,32.0,38.0,48.0,52.0,57.0,59.0,63.0,63.0,63.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,65.0,65.0,66.0,66.0,65.0,64.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,60.0,59.0,59.0,58.0,56.0,54.0,47.0,18.0,-9.0,-41.0,-63.0,-83.0,-91.0,-95.0,-97.0,-99.0,-101.0,-102.0,-103.0,-109.0,-112.0,-116.0,-121.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-121.0,-121.0,-121.0,-121.0,-121.0,-121.0,-121.0,-121.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0
