281.0,281.0,281.0,281.0,281.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,280.0,280.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,282.0,282.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,284.0,284.0,284.0,285.0,285.0,285.0,285.0,285.0,285.0,286.0,287.0,288.0,290.0,291.0,292.0,294.0,294.0,296.0,296.0,297.0,300.0,306.0,309.0,313.0,316.0,320.0,323.0,327.0,329.0,334.0,338.0,341.0,345.0,349.0,355.0,358.0,362.0,365.0,368.0,369.0,372.0,373.0,376.0,377.0,378.0,379.0,379.0,379.0,379.0,380.0,380.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,380.0,381.0,381.0,380.0,381.0,381.0,381.0,381.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,379.0,378.0,378.0,378.0,377.0,377.0,376.0,376.0
9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,7.0,6.0,5.0,3.0,1.0,-1.0,-3.0,-5.0,-7.0,-9.0,-11.0,-13.0,-16.0,-18.0,-21.0,-23.0,-26.0,-28.0,-31.0,-32.0,-34.0,-35.0,-37.0,-40.0,-42.0,-44.0,-45.0,-46.0,-46.0,-46.0,-46.0,-45.0,-44.0,-43.0,-41.0,-40.0,-37.0,-35.0,-32.0,-30.0,-26.0,-23.0,-19.0,-15.0,-12.0,-8.0,-5.0,-1.0,1.0,3.0,4.0,5.0,6.0,7.0,7.0,7.0,5.0,3.0,-1.0,-4.0,-7.0,-9.0,-12.0,-14.0,-17.0,-20.0,-22.0,-24.0,-26.0,-28.0,-29.0,-30.0,-32.0,-34.0,-35.0,-37.0,-39.0,-41.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-42.0,-42.0,-42.0
