-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-221.0,-220.0,-219.0,-218.0,-213.0,-207.0,-204.0,-200.0,-198.0,-197.0,-197.0,-196.0,-196.0,-196.0,-196.0,-196.0,-196.0,-197.0,-198.0,-199.0,-201.0,-204.0,-206.0,-210.0,-214.0,-219.0,-222.0,-227.0,-232.0,-238.0,-243.0,-248.0,-252.0,-258.0,-262.0,-266.0,-271.0,-274.0,-277.0,-282.0,-287.0,-289.0,-293.0,-295.0,-297.0,-299.0,-298.0,-297.0,-295.0,-294.0,-291.0,-289.0,-284.0,-279.0,-275.0,-269.0,-264.0,-256.0,-251.0,-243.0,-237.0,-229.0,-224.0,-215.0,-208.0,-200.0,-192.0,-189.0,-186.0,-184.0,-185.0,-186.0,-188.0,-193.0,-198.0,-202.0,-208.0,-213.0,-217.0,-222.0,-229.0,-233.0,-239.0,-243.0,-248.0,-250.0,-252.0,-252.0,-251.0,-250.0,-248.0,-245.0,-243.0,-240.0,-237.0,-233.0,-230.0,-225.0,-222.0,-218.0,-214.0,-209.0,-205.0,-200.0,-197.0,-193.0,-189.0,-184.0,-181.0,-177.0,-175.0,-174.0,-172.0,-171.0,-170.0,-168.0,-166.0,-165.0,-164.0,-164.0,-163.0,-163.0,-164.0,-164.0,-165.0,-166.0,-167.0,-167.0,-168.0,-169.0,-171.0,-171.0,-171.0,-171.0,-170.0,-168.0,-168.0,-166.0,-164.0,-162.0,-161.0,-160.0,-159.0,-159.0,-159.0,-158.0,-157.0,-157.0,-157.0,-157.0,-157.0,-157.0,-157.0,-157.0,-157.0,-157.0,-156.0,-156.0,-157.0,-157.0,-157.0,-157.0,-157.0,-157.0,-157.0,-157.0,-156.0,-156.0,-156.0,-156.0,-156.0,-156.0,-157.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-159.0,-159.0
-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-35.0,-34.0,-31.0,-28.0,-27.0,-25.0,-25.0,-25.0,-24.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-24.0,-25.0,-26.0,-27.0,-28.0,-29.0,-31.0,-32.0,-34.0,-35.0,-37.0,-39.0,-41.0,-42.0,-44.0,-46.0,-47.0,-48.0,-50.0,-52.0,-54.0,-57.0,-60.0,-63.0,-65.0,-68.0,-71.0,-74.0,-76.0,-79.0,-81.0,-84.0,-87.0,-89.0,-91.0,-93.0,-96.0,-98.0,-101.0,-103.0,-105.0,-106.0,-107.0,-107.0,-106.0,-105.0,-104.0,-101.0,-99.0,-97.0,-95.0,-93.0,-91.0,-89.0,-88.0,-87.0,-86.0,-84.0,-84.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-82.0,-82.0,-81.0,-80.0,-79.0,-78.0,-77.0,-76.0,-75.0,-74.0,-73.0,-73.0,-72.0,-71.0,-70.0,-69.0,-68.0,-67.0,-66.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-66.0,-67.0,-68.0,-70.0,-72.0,-75.0,-77.0,-81.0,-84.0,-86.0,-88.0,-90.0,-93.0,-95.0,-98.0,-100.0,-102.0,-104.0,-106.0,-107.0,-108.0,-108.0,-108.0,-108.0,-108.0,-109.0,-110.0,-110.0,-110.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0
