-161.0,-161.0,-161.0,-160.0,-160.0,-161.0,-161.0,-161.0,-162.0,-165.0,-174.0,-198.0,-211.0,-226.0,-239.0,-242.0,-243.0,-240.0,-233.0,-226.0,-212.0,-200.0,-182.0,-171.0,-154.0,-139.0,-122.0,-109.0,-92.0,-78.0,-69.0,-57.0,-52.0,-46.0,-42.0,-41.0,-38.0,-40.0,-46.0,-54.0,-60.0,-71.0,-81.0,-87.0,-95.0,-100.0,-104.0,-106.0,-106.0,-105.0,-103.0,-101.0,-99.0,-94.0,-89.0,-84.0,-78.0,-75.0,-72.0,-71.0,-75.0,-87.0,-102.0,-121.0,-131.0,-142.0,-147.0,-149.0,-151.0,-152.0,-151.0,-151.0,-151.0,-151.0,-149.0,-148.0,-147.0,-145.0,-145.0,-144.0,-141.0,-138.0,-137.0,-138.0,-138.0,-138.0,-137.0,-136.0,-135.0,-136.0,-136.0,-135.0,-135.0,-135.0,-135.0,-134.0
-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-75.0,-78.0,-84.0,-98.0,-105.0,-110.0,-112.0,-114.0,-115.0,-115.0,-115.0,-115.0,-115.0,-116.0,-118.0,-121.0,-123.0,-123.0,-125.0,-126.0,-125.0,-125.0,-125.0,-125.0,-126.0,-127.0,-127.0,-126.0,-126.0,-126.0,-126.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-126.0,-126.0,-126.0,-125.0,-123.0,-121.0,-118.0,-114.0,-104.0,-93.0,-77.0,-68.0,-64.0,-62.0,-66.0,-89.0,-120.0,-157.0,-183.0,-208.0,-219.0,-222.0,-225.0,-225.0,-222.0,-221.0,-221.0,-220.0,-218.0,-218.0,-217.0,-215.0,-214.0,-213.0,-211.0,-209.0,-208.0,-208.0,-208.0,-207.0,-207.0,-206.0,-206.0,-207.0,-207.0,-206.0,-205.0,-204.0,-204.0,-204.0
