-202.0,-204.0,-206.0,-207.0,-208.0,-210.0,-211.0,-214.0,-216.0,-218.0,-216.0,-205.0,-193.0,-176.0,-170.0,-174.0,-171.0,-163.0,-158.0,-156.0,-152.0,-151.0,-152.0,-158.0,-163.0,-169.0,-172.0,-176.0,-179.0,-181.0,-179.0,-178.0,-178.0,-176.0,-174.0,-174.0,-174.0,-173.0,-172.0,-171.0,-171.0,-171.0,-172.0
-18.0,-16.0,-15.0,-15.0,-14.0,-11.0,-9.0,-4.0,2.0,6.0,5.0,-11.0,-37.0,-56.0,-47.0,-40.0,-27.0,-11.0,7.0,18.0,26.0,23.0,16.0,-2.0,-25.0,-58.0,-72.0,-74.0,-74.0,-77.0,-76.0,-74.0,-73.0,-72.0,-72.0,-73.0,-74.0,-76.0,-79.0,-82.0,-84.0,-85.0,-88.0
