-229.0,-229.0,-229.0,-229.0,-229.0,-229.0,-229.0,-229.0,-229.0,-230.0,-231.0,-232.0,-230.0,-226.0,-216.0,-205.0,-191.0,-181.0,-176.0,-174.0,-168.0,-167.0,-169.0,-171.0,-171.0,-171.0,-170.0,-170.0,-172.0,-173.0,-172.0,-172.0,-172.0,-171.0
5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,1.0,-14.0,-29.0,-55.0,-76.0,-93.0,-85.0,-68.0,-55.0,-44.0,-27.0,-17.0,-9.0,-7.0,-6.0,-5.0,-6.0,-8.0,-10.0,-10.0,-11.0,-12.0,-11.0
