-173.0,-175.0,-177.0,-176.0,-176.0,-175.0,-175.0,-179.0,-196.0,-208.0,-215.0,-208.0,-188.0,-175.0,-169.0,-169.0,-166.0,-166.0,-168.0,-171.0,-175.0,-178.0,-174.0,-162.0,-156.0,-163.0,-170.0,-168.0,-164.0,-164.0,-168.0,-170.0,-165.0,-162.0,-166.0,-165.0,-164.0,-166.0,-166.0,-166.0
-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-4.0,-31.0,-57.0,-82.0,-79.0,-57.0,-40.0,-16.0,-2.0,-0.0,-1.0,-7.0,-28.0,-56.0,-92.0,-97.0,-88.0,-84.0,-87.0,-86.0,-76.0,-65.0,-61.0,-45.0,-26.0,-16.0,-12.0,-10.0,-12.0,-13.0,-13.0
