-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-193.0,-191.0,-190.0,-190.0,-190.0,-191.0,-194.0,-198.0,-195.0,-187.0,-186.0,-193.0,-193.0,-188.0,-188.0,-189.0,-187.0,-187.0,-188.0,-188.0,-187.0,-187.0,-188.0,-188.0
-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-20.0,-18.0,-15.0,-5.0,5.0,13.0,14.0,8.0,-5.0,-39.0,-76.0,-82.0,-71.0,-68.0,-72.0,-72.0,-68.0,-66.0,-60.0,-52.0,-48.0,-48.0,-49.0,-47.0,-47.0,-48.0
