-191.0,-191.0,-191.0,-191.0,-191.0,-192.0,-195.0,-207.0,-231.0,-251.0,-244.0,-225.0,-210.0,-197.0,-186.0,-176.0,-170.0,-171.0,-177.0,-185.0,-197.0,-205.0,-208.0,-206.0,-202.0,-198.0,-197.0,-196.0,-195.0,-193.0
-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-16.0,-14.0,-14.0,-40.0,-64.0,-86.0,-92.0,-89.0,-80.0,-70.0,-48.0,-31.0,-15.0,-8.0,-6.0,-6.0,-8.0,-14.0,-17.0,-18.0,-18.0,-18.0,-18.0,-17.0
