-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-101.0,-101.0,-103.0,-103.0,-108.0,-108.0,-112.0,-112.0,-121.0,-121.0,-131.0,-131.0,-144.0,-144.0,-153.0,-153.0,-153.0,-153.0,-147.0,-147.0,-142.0,-142.0,-130.0,-130.0,-119.0,-119.0,-101.0,-101.0,-89.0,-89.0,-72.0,-72.0,-55.0,-55.0,-40.0,-40.0,-28.0,-28.0,-19.0,-19.0,-6.0,-6.0,2.0,2.0,12.0,12.0,20.0,20.0,29.0,29.0,34.0,34.0,42.0,42.0,51.0,51.0,57.0,57.0,63.0,63.0,66.0,66.0,70.0,70.0,73.0,73.0,76.0,76.0,78.0,78.0,79.0,79.0,79.0,79.0,79.0,79.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,80.0,80.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,78.0,78.0,77.0,77.0,77.0,77.0,76.0,76.0,75.0,75.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,73.0,73.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0
-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-64.0,-64.0,-65.0,-65.0,-69.0,-69.0,-74.0,-74.0,-82.0,-82.0,-91.0,-91.0,-104.0,-104.0,-117.0,-117.0,-128.0,-128.0,-141.0,-141.0,-150.0,-150.0,-161.0,-161.0,-168.0,-168.0,-175.0,-175.0,-179.0,-179.0,-182.0,-182.0,-185.0,-185.0,-189.0,-189.0,-194.0,-194.0,-198.0,-198.0,-205.0,-205.0,-209.0,-209.0,-212.0,-212.0,-214.0,-214.0,-217.0,-217.0,-219.0,-219.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-218.0,-218.0,-216.0,-216.0,-214.0,-214.0,-213.0,-213.0,-212.0,-212.0,-211.0,-211.0,-210.0,-210.0,-209.0,-209.0,-207.0,-207.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-207.0,-207.0,-208.0,-208.0,-208.0,-208.0,-207.0,-207.0,-207.0,-207.0,-207.0,-207.0,-206.0,-206.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0,-206.0
