209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,208.0,208.0,207.0,207.0,208.0,208.0,209.0,209.0,214.0,214.0,225.0,225.0,238.0,238.0,245.0,245.0,244.0,244.0,242.0,242.0,238.0,238.0,229.0,229.0,222.0,222.0,218.0,218.0,214.0,214.0,203.0,203.0,190.0,190.0,183.0,183.0,173.0,173.0,168.0,168.0,160.0,160.0,156.0,156.0,147.0,147.0,137.0,137.0,128.0,128.0,119.0,119.0,116.0,116.0,111.0,111.0,105.0,105.0,105.0,105.0,105.0,105.0,103.0,103.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,105.0,105.0,106.0,106.0,107.0,107.0,108.0,108.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-152.0,-152.0,-153.0,-153.0,-149.0,-149.0,-143.0,-143.0,-141.0,-141.0,-138.0,-138.0,-137.0,-137.0,-136.0,-136.0,-134.0,-134.0,-130.0,-130.0,-128.0,-128.0,-118.0,-118.0,-111.0,-111.0,-97.0,-97.0,-82.0,-82.0,-71.0,-71.0,-54.0,-54.0,-44.0,-44.0,-28.0,-28.0,-18.0,-18.0,-7.0,-7.0,-1.0,-1.0,6.0,6.0,13.0,13.0,18.0,18.0,22.0,22.0,25.0,25.0,28.0,28.0,30.0,30.0,33.0,33.0,35.0,35.0,37.0,37.0,38.0,38.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
