-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-98.0,-91.0,-79.0,-68.0,-57.0,-48.0,-37.0,-30.0,-23.0,-18.0,-16.0,-14.0,-14.0,-15.0,-15.0,-21.0,-30.0,-44.0,-55.0,-66.0,-68.0,-70.0,-67.0,-61.0,-54.0,-47.0,-35.0,-26.0,-11.0,-2.0,13.0,24.0,33.0,41.0,46.0,46.0,43.0,37.0,27.0,6.0,-4.0,-26.0,-44.0,-58.0,-72.0,-78.0,-82.0,-84.0,-78.0,-72.0,-61.0,-47.0,-35.0,-22.0,-9.0,-0.0,12.0,28.0,36.0,50.0,58.0,64.0,68.0,71.0,71.0,71.0,71.0,70.0,69.0,70.0,69.0,69.0,69.0,68.0,68.0,68.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-26.0,-27.0,-27.0,-27.0,-24.0,-22.0,-18.0,-16.0,-14.0,-13.0,-12.0,-11.0,-11.0,-11.0,-12.0,-14.0,-17.0,-28.0,-43.0,-57.0,-64.0,-71.0,-74.0,-74.0,-74.0,-74.0,-72.0,-71.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-71.0,-72.0,-73.0,-75.0,-84.0,-95.0,-107.0,-127.0,-144.0,-157.0,-164.0,-170.0,-171.0,-162.0,-149.0,-144.0,-139.0,-139.0,-142.0,-143.0,-142.0,-143.0,-143.0,-141.0,-142.0,-141.0,-143.0,-143.0,-141.0,-141.0,-141.0,-140.0,-139.0,-139.0,-138.0,-137.0,-137.0,-136.0,-135.0,-135.0,-135.0,-135.0,-134.0,-134.0,-134.0,-134.0,-134.0,-134.0,-133.0,-133.0,-133.0,-132.0,-132.0,-132.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0
