82.0,82.0,82.0,82.0,82.0,82.0,83.0,86.0,89.0,93.0,97.0,101.0,104.0,103.0,100.0,93.0,92.0,94.0,91.0,97.0,99.0,103.0,106.0,110.0,114.0,119.0,123.0,128.0,130.0,133.0,135.0,136.0,137.0,139.0,138.0,137.0,136.0,132.0,129.0,127.0,123.0,119.0,113.0,108.0,102.0,96.0,89.0,85.0,79.0,75.0,71.0,68.0,66.0,64.0,63.0,62.0,60.0,60.0,59.0,57.0,56.0,54.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0,52.0,53.0,55.0,57.0,60.0,63.0,66.0,70.0,74.0,78.0,82.0,88.0,94.0,101.0,105.0,110.0,111.0,114.0,115.0,115.0,117.0,117.0,117.0,117.0,116.0,115.0,113.0,111.0,107.0,105.0,103.0,100.0,99.0,98.0,96.0,96.0,95.0,94.0,95.0,96.0,96.0,97.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,97.0,97.0,97.0,97.0,97.0,98.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0
-69.0,-69.0,-69.0,-69.0,-68.0,-67.0,-66.0,-61.0,-56.0,-50.0,-44.0,-44.0,-47.0,-57.0,-80.0,-96.0,-111.0,-124.0,-137.0,-143.0,-146.0,-148.0,-149.0,-147.0,-148.0,-149.0,-148.0,-149.0,-149.0,-148.0,-147.0,-145.0,-142.0,-138.0,-136.0,-133.0,-131.0,-130.0,-127.0,-126.0,-124.0,-122.0,-121.0,-121.0,-121.0,-121.0,-122.0,-123.0,-124.0,-125.0,-126.0,-127.0,-128.0,-128.0,-129.0,-129.0,-130.0,-131.0,-132.0,-135.0,-138.0,-141.0,-144.0,-148.0,-151.0,-153.0,-156.0,-161.0,-164.0,-168.0,-170.0,-173.0,-174.0,-175.0,-177.0,-177.0,-177.0,-178.0,-178.0,-178.0,-178.0,-178.0,-177.0,-177.0,-174.0,-174.0,-170.0,-166.0,-163.0,-158.0,-152.0,-148.0,-144.0,-143.0,-141.0,-140.0,-139.0,-139.0,-139.0,-138.0,-137.0,-136.0,-133.0,-132.0,-131.0,-129.0,-128.0,-122.0,-117.0,-115.0,-110.0,-106.0,-105.0,-103.0,-103.0,-103.0,-102.0,-102.0,-102.0,-102.0,-103.0,-103.0,-103.0,-103.0,-103.0,-104.0,-104.0,-104.0,-104.0,-104.0,-104.0,-104.0,-104.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0
