-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-163.0,-162.0,-160.0,-157.0,-156.0,-153.0,-151.0,-152.0,-152.0,-154.0,-157.0,-166.0,-178.0,-196.0,-212.0,-223.0,-222.0,-214.0,-194.0,-175.0,-139.0,-114.0,-94.0,-87.0,-92.0,-119.0,-144.0,-179.0,-195.0,-201.0,-197.0,-193.0,-186.0,-181.0,-180.0,-181.0,-182.0,-185.0,-188.0,-189.0,-190.0,-191.0,-191.0,-191.0,-190.0,-189.0,-190.0,-191.0,-193.0,-195.0,-197.0,-198.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-199.0
21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,22.0,24.0,26.0,29.0,33.0,37.0,45.0,52.0,60.0,67.0,77.0,84.0,88.0,85.0,70.0,50.0,21.0,2.0,-25.0,-45.0,-56.0,-59.0,-49.0,-25.0,-4.0,19.0,34.0,35.0,21.0,8.0,-14.0,-29.0,-40.0,-39.0,-35.0,-27.0,-19.0,-10.0,-5.0,1.0,5.0,7.0,8.0,9.0,9.0,9.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
