93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,92.0,91.0,90.0,89.0,89.0,88.0,87.0,86.0,85.0,84.0,84.0,85.0,86.0,89.0,91.0,95.0,98.0,103.0,107.0,112.0,116.0,121.0,125.0,130.0,133.0,137.0,139.0,142.0,145.0,147.0,149.0,152.0,154.0,158.0,161.0,166.0,171.0,174.0,178.0,180.0,182.0,185.0,188.0,190.0,192.0,193.0,194.0,194.0,194.0,194.0,194.0,194.0,192.0,190.0,186.0,182.0,178.0,174.0,170.0,166.0,163.0,161.0,158.0,155.0,150.0,148.0,147.0,146.0,146.0,145.0,143.0,142.0,140.0,138.0,137.0,134.0,133.0,132.0,130.0,128.0,127.0,125.0,123.0,121.0,119.0,116.0,113.0,111.0,109.0,107.0,104.0,101.0,96.0,93.0,88.0,84.0,78.0,73.0,67.0,63.0,59.0,56.0,53.0,52.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,61.0,61.0,61.0,61.0,62.0,63.0,63.0,63.0,63.0,64.0,65.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0
-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-13.0,-13.0,-14.0,-14.0,-13.0,-13.0,-14.0,-14.0,-15.0,-15.0,-16.0,-17.0,-18.0,-19.0,-20.0,-20.0,-21.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-21.0,-21.0,-22.0,-24.0,-29.0,-33.0,-38.0,-44.0,-49.0,-53.0,-58.0,-62.0,-66.0,-70.0,-76.0,-80.0,-86.0,-90.0,-94.0,-99.0,-102.0,-106.0,-109.0,-111.0,-113.0,-115.0,-116.0,-118.0,-119.0,-121.0,-123.0,-124.0,-125.0,-125.0,-126.0,-126.0,-127.0,-128.0,-128.0,-128.0,-128.0,-128.0,-129.0,-130.0,-130.0,-131.0,-132.0,-133.0,-133.0,-133.0,-132.0,-131.0,-129.0,-127.0,-124.0,-121.0,-119.0,-116.0,-112.0,-109.0,-107.0,-104.0,-102.0,-99.0,-97.0,-94.0,-92.0,-90.0,-88.0,-86.0,-84.0,-82.0,-81.0,-79.0,-78.0,-76.0,-75.0,-73.0,-72.0,-71.0,-70.0,-69.0,-69.0,-69.0,-69.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0
