98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,99.0,101.0,102.0,104.0,104.0,105.0,105.0,105.0,105.0,106.0,107.0,108.0,110.0,111.0,113.0,115.0,117.0,118.0,119.0,120.0,121.0,122.0,123.0,124.0,125.0,126.0,127.0,128.0,129.0,131.0,133.0,135.0,138.0,140.0,142.0,145.0,147.0,150.0,152.0,155.0,157.0,160.0,162.0,163.0,164.0,166.0,167.0,168.0,168.0,168.0,167.0,166.0,165.0,164.0,163.0,162.0,161.0,160.0,159.0,159.0,158.0,157.0,156.0,155.0,154.0,154.0,153.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0
48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,46.0,45.0,43.0,42.0,40.0,39.0,38.0,37.0,36.0,34.0,32.0,30.0,28.0,25.0,23.0,20.0,17.0,14.0,12.0,9.0,6.0,2.0,-0.0,-2.0,-4.0,-5.0,-6.0,-7.0,-9.0,-10.0,-11.0,-12.0,-13.0,-14.0,-14.0,-15.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-14.0,-12.0,-9.0,-7.0,-3.0,-1.0,3.0,6.0,9.0,11.0,13.0,16.0,18.0,21.0,23.0,25.0,27.0,30.0,32.0,33.0,34.0,36.0,38.0,40.0,42.0,46.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,52.0,51.0,50.0,49.0,48.0,48.0,48.0,48.0,47.0,46.0,46.0,46.0,45.0,45.0,44.0,43.0,43.0
