-281.0,-281.0,-281.0,-281.0,-281.0,-281.0,-281.0,-281.0,-281.0,-281.0,-281.0,-281.0,-281.0,-281.0,-282.0,-282.0,-282.0,-282.0,-283.0,-283.0,-283.0,-283.0,-284.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-285.0,-286.0,-286.0,-283.0,-278.0,-267.0,-257.0,-241.0,-222.0,-208.0,-190.0,-180.0,-169.0,-162.0,-157.0,-155.0,-155.0,-158.0,-166.0,-178.0,-189.0,-205.0,-217.0,-232.0,-240.0,-245.0,-247.0,-247.0,-245.0,-241.0,-237.0,-230.0,-221.0,-211.0,-197.0,-186.0,-171.0,-159.0,-144.0,-133.0,-121.0,-114.0,-108.0,-104.0,-103.0,-105.0,-110.0,-121.0,-132.0,-146.0,-158.0,-174.0,-185.0,-198.0,-205.0,-209.0,-210.0,-210.0,-209.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0,-208.0
31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,33.0,34.0,34.0,34.0,34.0,35.0,36.0,37.0,40.0,44.0,52.0,57.0,65.0,69.0,73.0,72.0,68.0,62.0,57.0,49.0,43.0,37.0,33.0,26.0,22.0,16.0,11.0,8.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,7.0,8.0,10.0,14.0,17.0,19.0,19.0,18.0,17.0,16.0,13.0,8.0,4.0,-4.0,-13.0,-19.0,-25.0,-30.0,-36.0,-40.0,-42.0,-43.0,-44.0,-44.0,-44.0,-44.0,-43.0,-42.0,-41.0,-40.0,-39.0,-39.0,-39.0,-39.0,-39.0,-40.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0
