-142.0,-142.0,-142.0,-141.0,-141.0,-147.0,-167.0,-196.0,-232.0,-243.0,-231.0,-197.0,-165.0,-129.0,-115.0,-129.0,-149.0,-156.0,-141.0,-126.0,-116.0,-113.0,-112.0,-112.0,-114.0,-117.0,-118.0,-118.0,-121.0,-122.0,-121.0,-120.0,-121.0,-122.0,-122.0,-122.0,-123.0,-124.0
14.0,14.0,13.0,13.0,13.0,15.0,19.0,23.0,5.0,-46.0,-78.0,-90.0,-76.0,-48.0,-19.0,21.0,40.0,35.0,-3.0,-48.0,-71.0,-72.0,-74.0,-74.0,-71.0,-71.0,-72.0,-70.0,-68.0,-69.0,-67.0,-65.0,-68.0,-67.0,-66.0,-67.0,-66.0,-65.0
