-147.0,-148.0,-150.0,-151.0,-154.0,-164.0,-193.0,-217.0,-242.0,-246.0,-217.0,-143.0,-92.0,-69.0,-96.0,-124.0,-156.0,-175.0,-185.0,-185.0,-179.0,-167.0,-134.0,-91.0,-83.0,-89.0,-89.0,-93.0,-95.0,-94.0,-96.0,-100.0,-102.0,-106.0,-107.0,-108.0,-112.0,-113.0,-115.0,-117.0,-118.0,-120.0
35.0,35.0,35.0,35.0,35.0,37.0,40.0,36.0,6.0,-43.0,-81.0,-88.0,-68.0,-33.0,-1.0,20.0,34.0,40.0,42.0,40.0,35.0,15.0,-47.0,-97.0,-106.0,-107.0,-107.0,-105.0,-105.0,-106.0,-102.0,-100.0,-101.0,-98.0,-97.0,-99.0,-97.0,-94.0,-93.0,-90.0,-88.0,-87.0
