-173.0,-174.0,-175.0,-176.0,-179.0,-182.0,-186.0,-179.0,-147.0,-119.0,-101.0,-106.0,-123.0,-145.0,-187.0,-221.0,-227.0,-221.0,-207.0,-165.0,-128.0,-101.0,-100.0,-102.0,-107.0,-110.0,-114.0,-115.0,-116.0,-117.0,-117.0,-117.0,-117.0,-117.0,-119.0
18.0,18.0,18.0,18.0,18.0,18.0,20.0,22.0,20.0,22.0,25.0,24.0,16.0,4.0,-22.0,-35.0,-36.0,-35.0,-36.0,-41.0,-43.0,-46.0,-49.0,-50.0,-50.0,-50.0,-51.0,-52.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0
