-136.0,-136.0,-136.0,-136.0,-136.0,-136.0,-137.0,-136.0,-139.0,-150.0,-150.0,-131.0,-102.0,-76.0,-80.0,-87.0,-90.0,-91.0,-94.0,-95.0,-96.0,-97.0,-98.0,-99.0,-100.0,-100.0,-100.0,-100.0,-101.0,-102.0,-103.0,-103.0,-103.0,-104.0,-104.0,-104.0,-104.0
3.0,3.0,3.0,3.0,3.0,3.0,4.0,8.0,10.0,-7.0,-42.0,-77.0,-72.0,-46.0,-13.0,5.0,3.0,3.0,2.0,0.0,-0.0,-1.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
