-176.0,-176.0,-176.0,-176.0,-176.0,-176.0,-177.0,-177.0,-172.0,-161.0,-154.0,-149.0,-148.0,-149.0,-139.0,-134.0,-134.0,-132.0,-129.0,-132.0,-134.0,-134.0,-134.0,-136.0,-136.0,-136.0,-136.0,-136.0,-137.0,-139.0,-139.0,-139.0
30.0,30.0,30.0,30.0,30.0,32.0,35.0,33.0,10.0,-37.0,-72.0,-100.0,-94.0,-71.0,-17.0,19.0,39.0,47.0,50.0,46.0,45.0,44.0,41.0,39.0,39.0,37.0,36.0,36.0,35.0,34.0,34.0,33.0
