-4.0,-4.0,-5.0,-5.0,-5.0,-6.0,-7.0,-7.0,-7.0,-8.0,-10.0,-14.0,-20.0,-22.0,-19.0,-9.0,12.0,33.0,45.0,57.0,61.0,57.0,54.0,55.0,54.0,54.0,58.0,60.0,59.0,60.0,65.0,70.0,73.0,72.0,66.0,55.0,30.0,15.0,3.0,-5.0,-12.0,-18.0,-19.0,-19.0,-19.0,-20.0,-21.0,-21.0,-23.0,-24.0,-24.0,-24.0,-23.0,-23.0
88.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,86.0,86.0,86.0,85.0,84.0,85.0,89.0,93.0,106.0,121.0,129.0,135.0,133.0,124.0,96.0,34.0,0.0,-32.0,-46.0,-49.0,-35.0,-12.0,20.0,34.0,41.0,43.0,43.0,43.0,44.0,43.0,39.0,34.0,31.0,30.0,31.0,31.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,33.0,33.0
