94.0,94.0,94.0,94.0,94.0,94.0,93.0,93.0,93.0,93.0,93.0,93.0,94.0,95.0,95.0,95.0,109.0,112.0,112.0,110.0,100.0,95.0,95.0,96.0,99.0,115.0,139.0,149.0,154.0,147.0,118.0,104.0,93.0,91.0,93.0,99.0,102.0,107.0,113.0,128.0,153.0,186.0,208.0,226.0,230.0,227.0,224.0,222.0,219.0,218.0,216.0,215.0,214.0,213.0,211.0
149.0,149.0,149.0,150.0,150.0,150.0,150.0,150.0,149.0,149.0,150.0,150.0,147.0,132.0,66.0,13.0,-56.0,-74.0,-68.0,-32.0,19.0,65.0,100.0,143.0,161.0,176.0,180.0,170.0,138.0,124.0,103.0,81.0,75.0,77.0,86.0,105.0,116.0,114.0,106.0,78.0,42.0,13.0,-0.0,-13.0,-18.0,-17.0,-17.0,-17.0,-16.0,-15.0,-15.0,-15.0,-14.0,-14.0,-15.0
