44.0,45.0,46.0,47.0,47.0,47.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,46.0,43.0,36.0,27.0,23.0,30.0,52.0,86.0,106.0,132.0,148.0,153.0,149.0,144.0,140.0,139.0,144.0,149.0,148.0,147.0,146.0,146.0,143.0,139.0,135.0,133.0,133.0,133.0,132.0,130.0,124.0,107.0,83.0,52.0,38.0,30.0,31.0,33.0,34.0,35.0,36.0,36.0,36.0,36.0,36.0,37.0,38.0,39.0
110.0,110.0,109.0,108.0,108.0,108.0,108.0,108.0,109.0,109.0,108.0,108.0,108.0,108.0,106.0,104.0,100.0,100.0,103.0,105.0,115.0,116.0,118.0,128.0,138.0,142.0,140.0,138.0,130.0,101.0,45.0,-9.0,-59.0,-97.0,-92.0,-74.0,-34.0,-4.0,25.0,44.0,61.0,65.0,65.0,62.0,56.0,50.0,46.0,43.0,42.0,43.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0,47.0,50.0,50.0
