-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-242.0,-242.0,-241.0,-241.0,-239.0,-239.0,-235.0,-235.0,-228.0,-228.0,-219.0,-219.0,-212.0,-212.0,-202.0,-202.0,-193.0,-193.0,-180.0,-180.0,-169.0,-169.0,-158.0,-158.0,-146.0,-146.0,-135.0,-135.0,-122.0,-122.0,-113.0,-113.0,-99.0,-99.0,-89.0,-89.0,-78.0,-78.0,-68.0,-68.0,-56.0,-56.0,-45.0,-45.0,-35.0,-35.0,-21.0,-21.0,-11.0,-11.0,4.0,4.0,17.0,17.0,35.0,35.0,52.0,52.0,64.0,64.0,76.0,76.0,84.0,84.0,91.0,91.0,95.0,95.0,98.0,98.0,98.0,98.0,97.0,97.0,96.0,96.0,94.0,94.0,93.0,93.0,92.0,92.0,92.0,92.0,91.0,91.0,90.0,90.0,90.0,90.0,89.0,89.0,88.0,88.0,87.0,87.0,87.0,87.0,85.0,85.0,84.0,84.0,84.0,84.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,82.0,82.0,82.0,82.0,82.0,82.0,81.0,81.0,81.0,81.0,81.0,81.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0
-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-121.0,-121.0,-120.0,-120.0,-120.0,-120.0,-121.0,-121.0,-124.0,-124.0,-128.0,-128.0,-131.0,-131.0,-137.0,-137.0,-143.0,-143.0,-150.0,-150.0,-156.0,-156.0,-164.0,-164.0,-172.0,-172.0,-177.0,-177.0,-182.0,-182.0,-186.0,-186.0,-192.0,-192.0,-195.0,-195.0,-199.0,-199.0,-203.0,-203.0,-207.0,-207.0,-211.0,-211.0,-213.0,-213.0,-215.0,-215.0,-216.0,-216.0,-218.0,-218.0,-221.0,-221.0,-224.0,-224.0,-224.0,-224.0,-223.0,-223.0,-221.0,-221.0,-219.0,-219.0,-216.0,-216.0,-214.0,-214.0,-213.0,-213.0,-213.0,-213.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-211.0,-211.0,-211.0,-211.0,-211.0,-211.0,-211.0,-211.0,-212.0,-212.0,-213.0,-213.0,-214.0,-214.0,-215.0,-215.0,-215.0,-215.0,-216.0,-216.0,-217.0,-217.0,-218.0,-218.0,-219.0,-219.0,-219.0,-219.0,-219.0,-219.0,-219.0,-219.0,-219.0,-219.0,-219.0,-219.0,-219.0,-219.0,-219.0,-219.0,-220.0,-220.0,-221.0,-221.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0
