61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,59.0,59.0,56.0,56.0,47.0,47.0,31.0,31.0,17.0,17.0,-4.0,-4.0,-21.0,-21.0,-45.0,-45.0,-63.0,-63.0,-86.0,-86.0,-104.0,-104.0,-118.0,-118.0,-137.0,-137.0,-151.0,-151.0,-169.0,-169.0,-182.0,-182.0,-197.0,-197.0,-207.0,-207.0,-220.0,-220.0,-229.0,-229.0,-237.0,-237.0,-243.0,-243.0,-248.0,-248.0,-253.0,-253.0,-259.0,-259.0,-263.0,-263.0,-265.0,-265.0,-268.0,-268.0,-268.0,-268.0,-266.0,-266.0,-266.0,-266.0,-266.0,-266.0,-266.0,-266.0,-265.0,-265.0,-265.0,-265.0,-265.0,-265.0,-265.0,-265.0,-264.0,-264.0,-264.0,-264.0,-264.0,-264.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-264.0,-264.0,-264.0,-264.0,-265.0,-265.0,-265.0,-265.0,-266.0,-266.0,-266.0,-266.0,-267.0,-267.0,-268.0,-268.0,-269.0,-269.0,-270.0,-270.0,-271.0,-271.0,-271.0,-271.0,-271.0,-271.0,-271.0,-271.0,-272.0,-272.0,-272.0,-272.0,-272.0,-272.0,-272.0,-272.0
-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-212.0,-212.0,-212.0,-212.0,-210.0,-210.0,-207.0,-207.0,-203.0,-203.0,-200.0,-200.0,-195.0,-195.0,-192.0,-192.0,-187.0,-187.0,-181.0,-181.0,-176.0,-176.0,-169.0,-169.0,-164.0,-164.0,-157.0,-157.0,-152.0,-152.0,-146.0,-146.0,-141.0,-141.0,-134.0,-134.0,-129.0,-129.0,-123.0,-123.0,-117.0,-117.0,-113.0,-113.0,-109.0,-109.0,-104.0,-104.0,-101.0,-101.0,-99.0,-99.0,-96.0,-96.0,-94.0,-94.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-92.0,-92.0,-92.0,-92.0,-91.0,-91.0,-90.0,-90.0,-88.0,-88.0,-87.0,-87.0,-86.0,-86.0,-85.0,-85.0,-84.0,-84.0,-83.0,-83.0,-82.0,-82.0,-82.0,-82.0,-81.0,-81.0,-80.0,-80.0,-79.0,-79.0,-78.0,-78.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0
