66.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,70.0,71.0,72.0,74.0,76.0,77.0,75.0,72.0,62.0,51.0,33.0,22.0,10.0,3.0,1.0,2.0,8.0,18.0,26.0,36.0,45.0,57.0,64.0,73.0,80.0,84.0,82.0,78.0,69.0,62.0,51.0,43.0,35.0,29.0,25.0,19.0,15.0,11.0,9.0,6.0,5.0,4.0,4.0,5.0,6.0,5.0,6.0
67.0,66.0,65.0,64.0,63.0,62.0,62.0,62.0,61.0,61.0,60.0,59.0,58.0,57.0,57.0,58.0,59.0,62.0,64.0,65.0,68.0,66.0,57.0,49.0,26.0,8.0,-2.0,-3.0,1.0,13.0,25.0,35.0,38.0,36.0,33.0,22.0,10.0,-0.0,-13.0,-20.0,-28.0,-30.0,-28.0,-25.0,-22.0,-16.0,-15.0,-14.0,-11.0,-8.0,-8.0,-8.0,-6.0,-4.0,-4.0,-4.0,-4.0
