46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,49.0,51.0,53.0,54.0,54.0,53.0,52.0,48.0,41.0,33.0,26.0,21.0,18.0,15.0,16.0,16.0,17.0,19.0,26.0,33.0,43.0,47.0,45.0,43.0,41.0,41.0,41.0,42.0,43.0,45.0,46.0,46.0,45.0,41.0,38.0,33.0,30.0,29.0,30.0,34.0,36.0,35.0,33.0,30.0,26.0,24.0,23.0,22.0,21.0,21.0,19.0,17.0,15.0,13.0,12.0,12.0
56.0,56.0,56.0,57.0,59.0,61.0,64.0,65.0,65.0,64.0,63.0,63.0,64.0,64.0,66.0,67.0,69.0,71.0,73.0,73.0,73.0,74.0,72.0,65.0,38.0,8.0,-27.0,-54.0,-73.0,-87.0,-93.0,-96.0,-93.0,-91.0,-86.0,-79.0,-61.0,-42.0,-8.0,22.0,43.0,49.0,48.0,44.0,39.0,34.0,36.0,43.0,52.0,67.0,74.0,81.0,85.0,81.0,75.0,65.0,54.0,55.0,66.0,73.0,75.0,72.0,70.0,68.0,67.0,68.0,69.0,70.0,71.0,71.0,70.0,68.0,65.0,63.0
