-428.0,-428.0,-429.0,-429.0,-428.0,-428.0,-424.0,-420.0,-421.0,-419.0,-417.0,-419.0,-419.0,-419.0,-420.0,-419.0,-416.0,-416.0,-414.0,-414.0,-413.0,-408.0,-408.0,-410.0,-409.0,-410.0,-411.0,-411.0,-411.0,-411.0,-414.0,-416.0,-418.0,-421.0,-421.0,-425.0,-427.0,-429.0,-432.0,-433.0,-437.0,-438.0,-440.0,-446.0,-446.0,-451.0,-454.0,-451.0,-452.0,-451.0,-450.0,-452.0,-447.0,-444.0,-441.0,-438.0,-441.0,-437.0,-430.0,-429.0,-428.0,-423.0,-424.0,-424.0,-426.0,-428.0,-432.0,-435.0,-431.0,-428.0,-422.0,-412.0,-401.0,-391.0,-378.0,-368.0,-355.0,-345.0,-330.0,-325.0,-315.0,-308.0,-306.0,-309.0,-313.0,-321.0,-327.0,-339.0,-345.0,-355.0,-367.0,-382.0,-398.0,-404.0,-423.0,-431.0,-427.0,-426.0,-427.0,-426.0,-425.0,-426.0,-423.0,-420.0,-420.0,-422.0,-422.0,-421.0,-424.0,-422.0,-419.0,-420.0,-420.0,-420.0,-422.0,-420.0,-422.0,-423.0,-422.0,-420.0,-418.0,-417.0,-418.0,-417.0,-417.0,-416.0,-416.0,-416.0,-416.0,-417.0,-417.0,-415.0,-416.0,-417.0,-416.0,-420.0,-421.0,-418.0,-420.0
-18.0,-18.0,-18.0,-18.0,-19.0,-19.0,-19.0,-21.0,-20.0,-20.0,-21.0,-21.0,-21.0,-22.0,-20.0,-20.0,-22.0,-22.0,-22.0,-23.0,-23.0,-25.0,-26.0,-24.0,-24.0,-24.0,-24.0,-24.0,-23.0,-23.0,-22.0,-20.0,-18.0,-16.0,-13.0,-10.0,-7.0,-4.0,-0.0,2.0,6.0,11.0,14.0,20.0,21.0,27.0,31.0,31.0,34.0,33.0,29.0,29.0,21.0,15.0,7.0,-1.0,-10.0,-14.0,-23.0,-29.0,-32.0,-36.0,-36.0,-34.0,-31.0,-26.0,-21.0,-12.0,-10.0,-3.0,1.0,5.0,9.0,11.0,11.0,9.0,6.0,1.0,-11.0,-16.0,-26.0,-37.0,-47.0,-60.0,-65.0,-69.0,-71.0,-73.0,-74.0,-73.0,-71.0,-65.0,-60.0,-61.0,-53.0,-45.0,-45.0,-44.0,-42.0,-42.0,-43.0,-41.0,-41.0,-39.0,-36.0,-35.0,-35.0,-34.0,-33.0,-34.0,-34.0,-34.0,-36.0,-38.0,-36.0,-38.0,-38.0,-38.0,-39.0,-41.0,-44.0,-45.0,-43.0,-43.0,-44.0,-44.0,-44.0,-44.0,-45.0,-46.0,-48.0,-50.0,-49.0,-47.0,-47.0,-46.0,-43.0,-42.0,-42.0
