-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-403.0,-404.0,-404.0,-404.0,-404.0,-404.0,-404.0,-404.0,-404.0,-404.0,-404.0,-404.0,-404.0,-404.0,-404.0,-404.0,-404.0,-404.0,-404.0,-404.0,-404.0,-404.0,-405.0,-405.0,-405.0,-406.0,-407.0,-408.0,-411.0,-413.0,-413.0,-410.0,-405.0,-400.0,-394.0,-383.0,-375.0,-364.0,-356.0,-346.0,-336.0,-330.0,-323.0,-320.0,-318.0,-317.0,-316.0,-317.0,-320.0,-322.0,-327.0,-332.0,-337.0,-341.0,-346.0,-351.0,-354.0,-360.0,-364.0,-367.0,-369.0,-373.0,-375.0,-377.0,-380.0,-383.0,-386.0,-390.0,-393.0,-397.0,-403.0,-407.0,-412.0,-415.0,-418.0,-421.0,-425.0,-428.0,-430.0,-431.0,-432.0,-431.0,-430.0,-428.0,-424.0,-421.0,-417.0,-414.0,-409.0,-406.0,-401.0,-395.0,-391.0,-385.0,-380.0,-375.0,-371.0,-365.0,-362.0,-358.0,-354.0,-349.0,-346.0,-340.0,-335.0,-331.0,-326.0,-321.0,-315.0,-311.0,-305.0,-301.0,-296.0,-292.0,-288.0,-285.0,-282.0,-280.0,-277.0,-275.0,-274.0,-273.0,-273.0,-273.0,-273.0,-272.0,-272.0,-272.0,-272.0,-272.0,-272.0,-272.0,-272.0,-273.0,-272.0,-271.0,-271.0,-271.0,-271.0,-272.0,-272.0,-272.0,-272.0
-61.0,-61.0,-61.0,-61.0,-60.0,-60.0,-60.0,-60.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-58.0,-58.0,-58.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-56.0,-56.0,-55.0,-55.0,-54.0,-53.0,-52.0,-51.0,-50.0,-50.0,-50.0,-50.0,-51.0,-53.0,-54.0,-55.0,-56.0,-58.0,-59.0,-60.0,-62.0,-63.0,-65.0,-66.0,-68.0,-69.0,-71.0,-73.0,-74.0,-75.0,-77.0,-78.0,-79.0,-80.0,-82.0,-83.0,-85.0,-87.0,-88.0,-90.0,-91.0,-92.0,-93.0,-94.0,-94.0,-95.0,-96.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-96.0,-96.0,-96.0,-97.0,-97.0,-97.0,-97.0,-97.0,-97.0,-97.0,-97.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-94.0,-94.0,-94.0,-93.0,-92.0,-92.0,-92.0,-92.0,-93.0,-93.0,-92.0,-92.0,-92.0,-91.0,-91.0,-91.0,-90.0,-90.0,-90.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-90.0,-90.0,-91.0,-91.0
