-417.0,-416.0,-416.0,-416.0,-416.0,-415.0,-415.0,-416.0,-416.0,-416.0,-415.0,-417.0,-419.0,-418.0,-416.0,-415.0,-414.0,-414.0,-415.0,-415.0,-415.0,-415.0,-415.0,-414.0,-414.0,-414.0,-414.0,-414.0,-416.0,-417.0,-420.0,-421.0,-425.0,-428.0,-434.0,-437.0,-444.0,-449.0,-454.0,-458.0,-462.0,-463.0,-462.0,-463.0,-463.0,-464.0,-464.0,-461.0,-456.0,-451.0,-447.0,-443.0,-440.0,-433.0,-426.0,-423.0,-417.0,-413.0,-411.0,-409.0,-405.0,-403.0,-400.0,-398.0,-396.0,-393.0,-391.0,-389.0,-387.0,-384.0,-382.0,-382.0,-383.0,-383.0,-382.0,-382.0,-382.0,-382.0,-381.0,-380.0,-379.0,-378.0,-377.0,-376.0,-375.0,-374.0,-374.0,-372.0,-371.0,-369.0,-366.0,-363.0,-358.0,-355.0,-353.0,-350.0,-345.0,-343.0,-339.0,-336.0,-334.0,-331.0,-328.0,-325.0,-322.0,-318.0,-316.0,-315.0,-313.0,-309.0,-307.0,-305.0,-303.0,-301.0,-300.0,-299.0,-298.0,-298.0,-298.0,-300.0,-301.0,-301.0,-300.0,-300.0,-300.0,-300.0,-301.0,-301.0,-302.0,-303.0,-303.0,-303.0,-302.0,-300.0,-299.0,-298.0,-299.0,-300.0,-299.0,-298.0,-299.0,-298.0
-17.0,-16.0,-16.0,-17.0,-17.0,-17.0,-17.0,-16.0,-16.0,-16.0,-16.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-14.0,-13.0,-11.0,-8.0,-2.0,1.0,5.0,8.0,15.0,19.0,22.0,24.0,27.0,30.0,31.0,31.0,29.0,26.0,24.0,20.0,16.0,12.0,9.0,6.0,4.0,0.0,-3.0,-5.0,-8.0,-10.0,-12.0,-13.0,-15.0,-17.0,-19.0,-20.0,-22.0,-24.0,-26.0,-27.0,-27.0,-28.0,-28.0,-28.0,-29.0,-29.0,-29.0,-30.0,-31.0,-32.0,-33.0,-32.0,-32.0,-34.0,-35.0,-35.0,-35.0,-33.0,-32.0,-31.0,-27.0,-24.0,-22.0,-20.0,-15.0,-12.0,-10.0,-8.0,-3.0,-1.0,2.0,5.0,8.0,12.0,15.0,18.0,20.0,22.0,24.0,26.0,27.0,29.0,31.0,32.0,32.0,35.0,36.0,37.0,38.0,38.0,38.0,38.0,37.0,39.0,40.0,40.0,39.0,38.0,35.0,36.0,37.0,36.0,36.0,36.0,37.0,41.0,42.0,41.0,39.0,40.0,41.0,40.0,40.0,40.0
