-397.0,-397.0,-397.0,-397.0,-397.0,-397.0,-398.0,-398.0,-398.0,-398.0,-398.0,-398.0,-398.0,-398.0,-398.0,-398.0,-398.0,-398.0,-398.0,-398.0,-398.0,-398.0,-398.0,-398.0,-398.0,-399.0,-400.0,-403.0,-405.0,-406.0,-407.0,-407.0,-403.0,-396.0,-388.0,-375.0,-365.0,-349.0,-337.0,-324.0,-317.0,-306.0,-301.0,-299.0,-298.0,-303.0,-313.0,-322.0,-337.0,-350.0,-368.0,-383.0,-401.0,-413.0,-427.0,-437.0,-449.0,-453.0,-453.0,-451.0,-443.0,-432.0,-422.0,-406.0,-395.0,-378.0,-365.0,-348.0,-335.0,-318.0,-307.0,-294.0,-287.0,-280.0,-276.0,-274.0,-275.0,-275.0,-275.0,-276.0,-276.0,-276.0,-276.0,-276.0,-275.0,-275.0,-276.0,-276.0,-276.0,-276.0,-277.0,-277.0,-277.0,-277.0,-278.0,-279.0,-278.0,-277.0,-277.0,-276.0,-275.0,-275.0,-275.0,-275.0
72.0,71.0,71.0,71.0,71.0,71.0,70.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,68.0,67.0,68.0,70.0,79.0,87.0,100.0,109.0,115.0,118.0,121.0,121.0,120.0,117.0,109.0,102.0,96.0,88.0,82.0,76.0,72.0,68.0,63.0,58.0,54.0,52.0,49.0,48.0,46.0,42.0,41.0,42.0,42.0,40.0,41.0,41.0,39.0,37.0,35.0,34.0,32.0,31.0,29.0,27.0,25.0,25.0,23.0,22.0,23.0,23.0,24.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,28.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,26.0,27.0,27.0,27.0,27.0
