-361.0,-361.0,-360.0,-361.0,-362.0,-362.0,-362.0,-362.0,-362.0,-363.0,-364.0,-364.0,-363.0,-363.0,-363.0,-363.0,-363.0,-363.0,-362.0,-362.0,-362.0,-362.0,-363.0,-364.0,-366.0,-368.0,-371.0,-376.0,-380.0,-384.0,-389.0,-396.0,-403.0,-410.0,-418.0,-427.0,-433.0,-443.0,-450.0,-457.0,-464.0,-472.0,-478.0,-485.0,-491.0,-495.0,-498.0,-500.0,-499.0,-492.0,-477.0,-471.0,-457.0,-449.0,-437.0,-427.0,-419.0,-408.0,-401.0,-390.0,-382.0,-366.0,-356.0,-346.0,-338.0,-333.0,-329.0,-324.0,-323.0,-324.0,-326.0,-332.0,-338.0,-344.0,-351.0,-361.0,-370.0,-381.0,-388.0,-398.0,-405.0,-407.0,-406.0,-403.0,-398.0,-389.0,-378.0,-371.0,-362.0,-358.0,-355.0,-354.0,-353.0,-353.0,-353.0,-352.0,-351.0,-349.0,-346.0,-346.0,-344.0,-339.0,-338.0,-339.0,-339.0,-337.0,-337.0,-337.0,-336.0,-337.0,-337.0,-337.0,-337.0,-337.0,-337.0,-337.0,-335.0,-334.0,-335.0,-335.0,-336.0,-337.0,-336.0,-334.0,-335.0,-334.0,-333.0,-333.0,-332.0,-332.0,-332.0,-332.0,-332.0,-332.0,-333.0,-333.0,-333.0,-333.0,-333.0,-333.0,-332.0,-332.0,-332.0,-333.0,-332.0,-332.0,-332.0,-331.0,-331.0,-331.0,-330.0,-329.0,-328.0,-327.0,-326.0,-323.0,-321.0,-319.0,-317.0,-313.0,-310.0,-307.0,-305.0,-303.0,-300.0,-299.0,-297.0,-296.0,-295.0,-294.0,-294.0,-294.0,-294.0,-294.0,-294.0,-294.0,-294.0,-294.0,-295.0,-295.0,-296.0,-296.0,-295.0,-295.0,-296.0,-296.0,-295.0,-294.0,-292.0,-290.0,-290.0,-291.0,-291.0,-292.0,-293.0,-293.0,-294.0
72.0,71.0,70.0,71.0,71.0,71.0,71.0,71.0,71.0,70.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,69.0,68.0,68.0,68.0,68.0,69.0,71.0,70.0,71.0,72.0,72.0,73.0,75.0,75.0,76.0,77.0,77.0,78.0,79.0,78.0,79.0,81.0,78.0,78.0,78.0,75.0,74.0,69.0,64.0,59.0,53.0,35.0,21.0,-3.0,-9.0,-19.0,-23.0,-27.0,-31.0,-36.0,-41.0,-44.0,-46.0,-46.0,-48.0,-49.0,-49.0,-47.0,-48.0,-46.0,-42.0,-35.0,-28.0,-19.0,-11.0,-2.0,3.0,7.0,14.0,20.0,20.0,23.0,26.0,27.0,28.0,27.0,25.0,25.0,21.0,18.0,17.0,16.0,15.0,12.0,10.0,7.0,4.0,0.0,-4.0,-11.0,-17.0,-25.0,-32.0,-37.0,-47.0,-51.0,-53.0,-54.0,-54.0,-54.0,-53.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-54.0,-57.0,-60.0,-58.0,-57.0,-54.0,-54.0,-55.0,-56.0,-54.0,-54.0,-54.0,-55.0,-55.0,-56.0,-56.0,-55.0,-55.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-55.0,-55.0,-54.0,-54.0,-54.0,-55.0,-55.0,-55.0,-55.0,-56.0,-57.0,-59.0,-61.0,-63.0,-65.0,-67.0,-70.0,-73.0,-76.0,-81.0,-85.0,-87.0,-91.0,-94.0,-97.0,-99.0,-100.0,-101.0,-102.0,-102.0,-103.0,-103.0,-103.0,-104.0,-103.0,-103.0,-103.0,-102.0,-102.0,-102.0,-101.0,-101.0,-102.0,-102.0,-102.0,-102.0,-103.0,-104.0,-107.0,-111.0,-113.0,-111.0,-111.0,-110.0,-110.0,-110.0,-109.0
