-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-38.0,-38.0,-39.0,-39.0,-37.0,-37.0,-28.0,-28.0,-17.0,-17.0,-7.0,-7.0,15.0,15.0,30.0,30.0,48.0,48.0,59.0,59.0,67.0,67.0,86.0,86.0,92.0,92.0,97.0,97.0,100.0,100.0,101.0,101.0,107.0,107.0,110.0,110.0,111.0,111.0,112.0,112.0,115.0,115.0,117.0,117.0,116.0,116.0,115.0,115.0,115.0,115.0,113.0,113.0,112.0,112.0,112.0,112.0,110.0,110.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,108.0,108.0,109.0,109.0,110.0,110.0,110.0,110.0,110.0,110.0,111.0,111.0,112.0,112.0,112.0,112.0,113.0,113.0,114.0,114.0,115.0,115.0,115.0,115.0,116.0,116.0,116.0,116.0,116.0,116.0,117.0,117.0,117.0,117.0
-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-70.0,-70.0,-71.0,-71.0,-72.0,-72.0,-77.0,-77.0,-84.0,-84.0,-100.0,-100.0,-117.0,-117.0,-144.0,-144.0,-173.0,-173.0,-195.0,-195.0,-220.0,-220.0,-238.0,-238.0,-259.0,-259.0,-272.0,-272.0,-290.0,-290.0,-297.0,-297.0,-301.0,-301.0,-304.0,-304.0,-306.0,-306.0,-309.0,-309.0,-310.0,-310.0,-313.0,-313.0,-316.0,-316.0,-319.0,-319.0,-318.0,-318.0,-316.0,-316.0,-315.0,-315.0,-313.0,-313.0,-311.0,-311.0,-310.0,-310.0,-308.0,-308.0,-307.0,-307.0,-307.0,-307.0,-306.0,-306.0,-305.0,-305.0,-305.0,-305.0,-306.0,-306.0,-307.0,-307.0,-307.0,-307.0,-308.0,-308.0,-309.0,-309.0,-309.0,-309.0,-309.0,-309.0,-309.0,-309.0,-309.0,-309.0,-309.0,-309.0,-309.0,-309.0,-310.0,-310.0,-311.0,-311.0,-311.0,-311.0,-311.0,-311.0,-311.0,-311.0,-311.0,-311.0,-311.0,-311.0
