-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-130.0,-129.0,-130.0,-131.0,-141.0,-168.0,-215.0,-238.0,-245.0,-237.0,-205.0,-159.0,-129.0,-111.0,-110.0,-111.0,-114.0,-119.0,-130.0,-138.0,-143.0,-137.0,-114.0,-83.0,-56.0,-25.0,-10.0,-5.0,-11.0,-26.0,-59.0,-84.0,-95.0,-88.0,-74.0
39.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,41.0,42.0,42.0,42.0,42.0,41.0,40.0,25.0,-4.0,-49.0,-74.0,-92.0,-85.0,-66.0,-31.0,-6.0,14.0,23.0,23.0,11.0,-7.0,-43.0,-77.0,-116.0,-123.0,-112.0,-89.0,-64.0,-26.0,5.0,22.0,39.0,48.0,50.0,46.0,45.0
