-142.0,-142.0,-142.0,-142.0,-142.0,-142.0,-142.0,-142.0,-142.0,-142.0,-142.0,-142.0,-142.0,-143.0,-144.0,-139.0,-132.0,-129.0,-126.0,-124.0,-126.0,-135.0,-146.0,-151.0,-163.0,-161.0,-153.0,-154.0,-154.0,-149.0,-148.0,-148.0,-147.0,-145.0,-144.0,-144.0,-143.0,-144.0
-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-38.0,-41.0,-43.0,-19.0,18.0,53.0,69.0,71.0,56.0,14.0,-64.0,-120.0,-159.0,-150.0,-116.0,-98.0,-99.0,-94.0,-87.0,-82.0,-83.0,-82.0,-79.0,-79.0,-80.0,-80.0
