-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-183.0,-186.0,-191.0,-197.0,-198.0,-196.0,-192.0,-183.0,-166.0,-150.0,-133.0,-127.0,-126.0,-125.0,-122.0,-122.0,-124.0,-126.0,-127.0,-128.0,-129.0,-127.0,-117.0,-103.0,-76.0,-56.0,-47.0,-40.0,-39.0,-43.0,-48.0,-53.0,-55.0,-56.0,-57.0,-58.0,-58.0,-58.0,-58.0
-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-26.0,-26.0,-26.0,-26.0,-26.0,-28.0,-42.0,-62.0,-82.0,-99.0,-103.0,-94.0,-72.0,-55.0,-39.0,-33.0,-30.0,-34.0,-43.0,-53.0,-71.0,-87.0,-109.0,-128.0,-135.0,-132.0,-104.0,-71.0,-43.0,-8.0,8.0,22.0,29.0,32.0,31.0,31.0,31.0,29.0,28.0,28.0,27.0
