-141.0,-141.0,-141.0,-141.0,-141.0,-141.0,-141.0,-141.0,-141.0,-141.0,-141.0,-141.0,-142.0,-142.0,-142.0,-143.0,-136.0,-114.0,-68.0,-28.0,27.0,60.0,87.0,89.0,75.0,50.0,29.0,-4.0,-36.0,-86.0,-127.0,-173.0,-197.0,-210.0,-220.0,-214.0,-193.0,-171.0,-129.0,-79.0,-37.0,24.0,66.0,114.0,138.0,155.0,156.0,148.0,135.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,19.0,23.0,27.0,33.0,34.0,31.0,29.0,26.0,19.0,9.0,-8.0,-21.0,-40.0,-58.0,-87.0,-105.0,-103.0,-94.0,-89.0,-85.0,-81.0,-73.0,-65.0,-59.0,-55.0,-51.0,-47.0,-47.0,-48.0,-48.0,-48.0,-49.0
