-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-69.0,-67.0,-62.0,-55.0,-46.0,-42.0,-42.0,-47.0,-61.0,-78.0,-117.0,-170.0,-205.0,-236.0,-242.0,-231.0,-198.0,-157.0,-94.0,-51.0,-8.0,14.0,25.0,13.0,-10.0,-55.0,-100.0,-162.0,-202.0,-219.0,-235.0,-238.0,-233.0,-229.0
11.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,11.0,15.0,19.0,26.0,31.0,36.0,37.0,37.0,27.0,12.0,-6.0,-14.0,-13.0,-6.0,-4.0,-5.0,-7.0,-11.0,-17.0,-29.0,-43.0,-56.0,-68.0,-71.0,-73.0,-74.0,-75.0,-79.0,-84.0,-86.0,-87.0
