-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-155.0,-156.0,-157.0,-157.0,-157.0,-156.0,-153.0,-148.0,-142.0,-133.0,-127.0,-119.0,-113.0,-107.0,-104.0,-101.0,-100.0,-99.0,-98.0,-97.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-97.0,-98.0,-100.0,-101.0,-104.0,-107.0,-113.0,-121.0,-128.0,-135.0,-146.0,-156.0,-162.0,-170.0,-173.0,-171.0,-166.0,-156.0,-144.0,-133.0,-119.0,-110.0,-101.0,-97.0,-95.0,-95.0,-96.0,-96.0
126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,125.0,124.0,124.0,123.0,122.0,121.0,120.0,118.0,117.0,116.0,115.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,115.0,116.0,117.0,118.0,119.0,120.0,122.0,123.0,124.0,125.0,125.0,124.0,122.0,120.0,117.0,112.0,108.0,103.0,99.0,94.0,91.0,90.0,88.0,87.0,88.0,89.0,91.0,92.0,93.0,94.0
