-117.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-115.0,-114.0,-112.0,-108.0,-103.0,-99.0,-96.0,-96.0,-97.0,-98.0,-104.0,-117.0,-134.0,-141.0,-146.0,-144.0,-141.0,-135.0,-127.0,-111.0,-96.0,-77.0,-66.0,-53.0,-50.0,-56.0,-71.0,-84.0,-105.0,-122.0,-136.0,-137.0,-131.0,-119.0,-110.0,-97.0,-87.0,-77.0,-75.0,-80.0,-85.0,-88.0,-84.0,-77.0,-65.0,-55.0,-43.0,-34.0,-27.0,-24.0,-25.0,-27.0,-28.0,-28.0,-29.0,-30.0,-31.0
37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,36.0,33.0,28.0,21.0,18.0,20.0,27.0,45.0,68.0,103.0,124.0,148.0,168.0,177.0,185.0,189.0,188.0,181.0,163.0,147.0,127.0,107.0,95.0,86.0,83.0,82.0,81.0,81.0,83.0,87.0,91.0,92.0,91.0,90.0,88.0,85.0,78.0,72.0,62.0,50.0,41.0,31.0,26.0,21.0,18.0,17.0,18.0,18.0,18.0,18.0,19.0,19.0,18.0,17.0
