-383.0,-383.0,-384.0,-385.0,-386.0,-387.0,-388.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-389.0,-390.0,-391.0,-391.0,-388.0,-383.0,-375.0,-367.0,-350.0,-338.0,-324.0,-313.0,-298.0,-289.0,-281.0,-275.0,-272.0,-270.0,-270.0,-272.0,-274.0,-278.0,-283.0,-292.0,-299.0,-309.0,-316.0,-323.0,-328.0,-335.0,-340.0,-345.0,-350.0,-354.0,-359.0,-361.0,-362.0,-363.0,-361.0,-357.0,-349.0,-341.0,-330.0,-319.0,-311.0,-303.0,-296.0,-289.0,-284.0,-278.0,-274.0,-271.0,-268.0,-263.0,-262.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,17.0,17.0,16.0,15.0,14.0,12.0,10.0,9.0,8.0,9.0,14.0,19.0,26.0,33.0,46.0,56.0,70.0,83.0,92.0,102.0,108.0,114.0,116.0,117.0,116.0,113.0,110.0,105.0,101.0,96.0,92.0,87.0,82.0,76.0,70.0,64.0,57.0,53.0,47.0,42.0,36.0,33.0,30.0,29.0,29.0,30.0,32.0,35.0,37.0,39.0,41.0,43.0,44.0,45.0,46.0,47.0,48.0
