-148.0,-143.0,-139.0,-137.0,-137.0,-138.0,-139.0,-140.0,-141.0,-141.0,-142.0,-143.0,-144.0,-144.0,-145.0,-145.0,-145.0,-145.0,-144.0,-143.0,-142.0,-140.0,-135.0,-130.0,-119.0,-103.0,-91.0,-76.0,-66.0,-56.0,-52.0,-49.0,-52.0,-56.0,-59.0,-60.0,-62.0,-63.0,-64.0
133.0,133.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,133.0,133.0,133.0,133.0,133.0,133.0,132.0,128.0,124.0,116.0,107.0,91.0,67.0,48.0,30.0,21.0,13.0,12.0,18.0,32.0,48.0,68.0,78.0,86.0,91.0,93.0
