-363.0,-362.0,-361.0,-360.0,-360.0,-360.0,-360.0,-360.0,-360.0,-360.0,-360.0,-359.0,-358.0,-356.0,-354.0,-353.0,-353.0,-353.0,-353.0,-353.0,-353.0,-353.0,-353.0,-353.0,-353.0,-353.0,-350.0,-341.0,-333.0,-326.0,-318.0,-303.0,-294.0,-287.0,-286.0,-284.0,-283.0,-282.0,-281.0,-281.0,-281.0,-281.0,-279.0,-277.0,-277.0,-276.0,-276.0,-276.0,-277.0,-278.0,-279.0,-281.0,-286.0,-291.0,-301.0,-310.0,-318.0,-321.0,-325.0,-327.0,-328.0,-328.0,-328.0,-328.0,-328.0,-327.0,-326.0,-325.0,-325.0,-324.0
-15.0,-14.0,-12.0,-10.0,-9.0,-8.0,-8.0,-9.0,-10.0,-12.0,-14.0,-17.0,-20.0,-23.0,-24.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-26.0,-27.0,-29.0,-31.0,-34.0,-35.0,-33.0,-30.0,-25.0,-20.0,-11.0,-5.0,2.0,6.0,10.0,13.0,15.0,15.0,14.0,12.0,9.0,6.0,1.0,-4.0,-10.0,-16.0,-20.0,-25.0,-29.0,-35.0,-40.0,-47.0,-51.0,-55.0,-58.0,-58.0,-55.0,-52.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0
