-283.0,-282.0,-282.0,-282.0,-282.0,-282.0,-281.0,-281.0,-281.0,-281.0,-280.0,-280.0,-279.0,-277.0,-275.0,-271.0,-270.0,-273.0,-281.0,-288.0,-304.0,-323.0,-330.0,-319.0,-315.0,-314.0,-301.0,-287.0,-278.0,-267.0,-260.0,-254.0,-251.0,-247.0,-244.0,-244.0,-248.0,-250.0,-248.0,-248.0,-249.0,-249.0,-253.0,-259.0,-266.0,-271.0,-275.0,-279.0,-281.0,-283.0,-284.0,-284.0,-283.0,-280.0,-277.0,-270.0,-258.0,-247.0,-233.0,-222.0,-210.0,-203.0,-199.0,-198.0,-199.0,-200.0,-201.0,-202.0,-202.0,-202.0,-203.0
-65.0,-67.0,-68.0,-69.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-71.0,-72.0,-74.0,-77.0,-83.0,-87.0,-91.0,-91.0,-88.0,-72.0,-46.0,1.0,32.0,57.0,66.0,73.0,76.0,75.0,70.0,64.0,52.0,42.0,28.0,16.0,-0.0,-12.0,-29.0,-46.0,-55.0,-60.0,-59.0,-51.0,-40.0,-21.0,-2.0,11.0,27.0,36.0,41.0,41.0,39.0,36.0,30.0,26.0,22.0,21.0,22.0,26.0,29.0,34.0,38.0,43.0,45.0,45.0,44.0,43.0,42.0,42.0,42.0,42.0
