-289.0,-289.0,-289.0,-289.0,-289.0,-289.0,-289.0,-289.0,-289.0,-289.0,-289.0,-289.0,-289.0,-289.0,-288.0,-287.0,-286.0,-283.0,-280.0,-277.0,-275.0,-274.0,-273.0,-274.0,-276.0,-279.0,-283.0,-286.0,-287.0,-288.0,-287.0,-286.0,-285.0,-284.0,-282.0,-281.0,-279.0,-277.0,-275.0,-273.0,-270.0,-268.0,-266.0,-263.0,-262.0,-260.0,-259.0,-258.0,-258.0,-258.0,-259.0,-259.0,-259.0,-259.0,-259.0,-260.0,-261.0,-262.0,-264.0,-266.0,-268.0,-270.0,-273.0,-275.0,-277.0,-279.0,-281.0,-282.0,-283.0,-283.0,-283.0,-283.0,-283.0,-283.0,-283.0,-283.0,-283.0,-283.0,-283.0
30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,27.0,20.0,12.0,3.0,-1.0,-2.0,-1.0,5.0,13.0,27.0,42.0,53.0,66.0,74.0,83.0,88.0,93.0,96.0,99.0,101.0,103.0,104.0,105.0,105.0,105.0,105.0,105.0,104.0,103.0,102.0,101.0,100.0,99.0,97.0,94.0,92.0,90.0,87.0,84.0,82.0,80.0,79.0,78.0,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
