-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-190.0,-191.0,-192.0,-192.0,-189.0,-180.0,-169.0,-153.0,-145.0,-137.0,-132.0,-129.0,-126.0,-124.0,-124.0,-124.0,-124.0,-124.0,-124.0,-123.0,-122.0,-119.0,-114.0,-110.0,-105.0,-101.0,-97.0,-94.0,-92.0,-90.0,-88.0,-83.0,-78.0,-73.0,-69.0,-67.0,-66.0,-66.0,-67.0,-68.0,-68.0,-69.0,-68.0,-66.0,-67.0,-69.0,-69.0,-68.0,-69.0,-69.0,-68.0,-68.0,-69.0,-70.0,-70.0,-69.0,-69.0,-68.0,-68.0
33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.0,31.0,29.0,26.0,25.0,27.0,32.0,46.0,62.0,89.0,106.0,123.0,135.0,141.0,146.0,147.0,146.0,144.0,140.0,134.0,123.0,113.0,97.0,84.0,69.0,57.0,51.0,45.0,43.0,43.0,45.0,52.0,61.0,77.0,95.0,108.0,122.0,128.0,129.0,124.0,109.0,94.0,67.0,37.0,17.0,1.0,-5.0,-11.0,-15.0,-18.0,-18.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0
