-393.0,-393.0,-393.0,-393.0,-393.0,-393.0,-393.0,-393.0,-393.0,-393.0,-393.0,-393.0,-393.0,-393.0,-392.0,-391.0,-390.0,-386.0,-381.0,-373.0,-355.0,-340.0,-323.0,-309.0,-289.0,-276.0,-260.0,-248.0,-243.0,-237.0,-233.0,-230.0,-229.0,-230.0,-232.0,-240.0,-248.0,-259.0,-272.0,-282.0,-289.0,-295.0,-299.0,-302.0,-308.0,-313.0,-319.0,-324.0,-330.0,-334.0,-338.0,-339.0,-338.0,-336.0,-332.0,-327.0,-323.0,-316.0,-309.0,-301.0,-296.0,-287.0,-280.0,-270.0,-260.0,-248.0,-241.0,-234.0,-230.0,-229.0,-229.0,-230.0,-231.0,-232.0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-11.0,-11.0,-9.0,-3.0,3.0,11.0,19.0,34.0,46.0,65.0,82.0,92.0,104.0,112.0,123.0,130.0,137.0,141.0,143.0,142.0,139.0,133.0,128.0,124.0,118.0,111.0,105.0,95.0,86.0,73.0,65.0,54.0,45.0,34.0,28.0,21.0,15.0,8.0,1.0,-4.0,-8.0,-9.0,-9.0,-9.0,-8.0,-6.0,-2.0,3.0,9.0,12.0,15.0,17.0,18.0,19.0,20.0,21.0,22.0
