-156.0,-156.0,-156.0,-156.0,-156.0,-156.0,-156.0,-156.0,-156.0,-156.0,-156.0,-156.0,-154.0,-148.0,-137.0,-122.0,-108.0,-95.0,-92.0,-87.0,-86.0,-89.0,-92.0,-93.0,-93.0,-93.0,-91.0,-87.0,-76.0,-63.0,-43.0,-32.0,-23.0,-22.0,-25.0,-28.0,-29.0,-30.0,-32.0,-35.0,-36.0,-36.0,-37.0,-37.0,-37.0
127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,124.0,118.0,101.0,76.0,53.0,25.0,12.0,7.0,7.0,7.0,7.0,7.0,8.0,10.0,12.0,13.0,15.0,17.0,20.0,20.0,19.0,18.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
