TIME,ELAPSED_SECONDS,PSTATE,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,lin_x,lin_y,lin_z,eul_x,eul_y,eul_z,qua_w,qua_x,qua_y,qua_z
1956575.0,1906.111587,1.0,2.06,0.2,-9.33,11.75,-17.75,34.0,2.56,1.12,-2.31,0.13934089852131148,0.2019143922785198,0.25299547975540015,-131.23228149999522,-46.856456748886444,-11.605033754368794,0.0464,-0.9108,-0.3976,-0.1011
1956612.0,1906.140509,1.0,2.21,-0.39,-9.57,11.75,-18.5,34.0,11.38,9.19,-6.63,-0.22817362540390185,-0.20050289154070805,-0.018258925132787596,-130.92785324394194,-47.081349880065595,-11.731740790019305,0.0497,-0.9097,-0.3994,-0.1022
1956646.0,1906.194366,1.0,2.3,-0.22,-9.58,12.5,-17.0,34.88,0.06,8.25,-0.5,-0.064445434239913,-0.10416341626285824,-0.0472729126636704,-130.70755912152916,-47.231385466403594,-11.92758912667584,0.0515,-0.9089,-0.4006,-0.1039
1956681.0,1906.224285,1.0,2.34,-0.07,-9.7,12.5,-17.0,34.88,-4.06,7.63,1.37,0.009113990894321189,0.017946596365707834,-0.17183159064538778,-130.70755912152916,-47.143854289929536,-12.238714488577818,0.0518,-0.9089,-0.3999,-0.1066
1956716.0,1906.245231,1.0,2.38,-0.12,-9.87,12.06,-17.75,34.38,-1.0,1.88,1.56,-0.04899572382351325,-0.0031406133858322693,-0.34683657139972723,-130.70755912152916,-47.081349880065595,-12.377021364647927,0.0518,-0.9089,-0.3994,-0.1078
1956753.0,1906.305069,1.0,2.23,-0.2,-9.29,11.38,-17.37,35.25,-7.69,0.44,6.06,-0.1266671332840157,-0.06762809541258746,0.2517359826968377,-130.9002657864388,-46.893925630562904,-12.411600904099071,0.0508,-0.9096,-0.3979,-0.1081
1956786.0,1906.322023,1.0,2.29,-0.07,-9.62,11.38,-17.37,35.25,-1.56,-1.37,3.19,-0.052559035011830346,0.0217508525199806,-0.08224096149074178,-131.03834889093932,-46.76904999013635,-12.434654560583265,0.0498,-0.9101,-0.3969,-0.1083
1956820.0,1906.362915,1.0,2.21,0.0,-9.38,11.38,-17.75,34.38,-2.44,0.63,1.75,-0.023970129540471508,0.07866667461230126,0.17017050865072036,-131.14907903681728,-46.66919183707166,-12.469235993000284,0.0493,-0.9105,-0.3961,-0.1086
1956855.0,1906.400814,1.0,2.4,-0.23,-9.29,11.38,-17.37,35.69,1.12,6.63,2.06,-0.06746320745227008,-0.20662552769843845,0.21135143211042795,-131.1213744286973,-46.61927683962218,-12.607573156584117,0.05,-0.9104,-0.3957,-0.1098
1956890.0,1906.420759,1.0,2.16,0.24,-8.68,11.38,-17.37,35.69,-16.19,6.63,3.5,0.142009899354407,0.16750291078514395,0.8614067968576808,-131.2600452849924,-46.39477504755206,-13.022696190101502,0.0477,-0.9109,-0.3939,-0.1134
1956925.0,1906.444696,1.0,1.58,-0.38,-6.04,10.56,-18.19,34.38,-22.94,43.69,0.81,-0.34625625257022596,-0.29501910544931564,3.5684234623551916,-131.09368455172458,-46.29505700445262,-13.922726077012076,0.0458,-0.9103,-0.3931,-0.1212
1956960.0,1906.486586,1.0,1.8,0.12,-2.8,11.0,-18.87,34.75,-69.56,205.13,-8.31,0.4065854080634508,-0.5041197407429769,6.539395557361179,-128.79137449285287,-45.74726752330663,-21.030823443414317,0.0486,-0.9018,-0.3887,-0.1825
1956997.0,1906.541241,1.0,7.15,3.26,-10.24,7.56,-20.37,34.0,-144.13,328.31,-6.63,1.8223448346518412,0.6908828414969008,-2.953030254729855,-124.23291484122736,-44.506361779453115,-31.304732073341743,0.049,-0.8839,-0.3787,-0.2698
1957031.0,1906.562187,1.0,8.85,2.85,-12.18,7.56,-20.37,34.0,-44.44,235.38,-14.56,-0.6546178546672925,1.2163652172225947,-5.454062012310624,-118.00727569803881,-43.56694626623634,-41.20714343304567,0.0598,-0.8572,-0.3711,-0.3519
1957066.0,1906.608063,1.0,8.09,0.93,-8.93,-1.0,-23.75,32.75,9.31,25.56,-7.75,-0.8009250032272259,-0.6138142604600445,-2.236590892420164,-116.61938735433752,-43.5175891368055,-42.97521768410124,0.0662,-0.8509,-0.3707,-0.3663
1957103.0,1906.656933,1.0,7.52,1.57,-7.83,-5.5,-24.19,33.19,2.44,-14.31,5.06,0.054706686221774437,-0.28669168846323734,-1.158705217878202,-116.92543657528313,-43.45590465390316,-42.667502601243356,0.065,-0.8523,-0.3702,-0.3638
1957138.0,1906.684858,1.0,8.7,1.85,-10.88,-5.5,-24.19,33.19,-1.0,-23.87,5.31,-0.8509354612299806,0.3151511958694242,-4.217026000413133,-117.38702490663178,-43.36956859779123,-42.175827701141685,0.0638,-0.8544,-0.3695,-0.3598
