-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-18.0,-18.0,-18.0,-17.0,-15.0,-6.0,15.0,24.0,28.0,28.0,29.0,30.0,33.0,33.0,31.0,35.0,34.0,32.0,37.0,37.0,44.0,47.0,50.0,52.0,54.0,57.0,63.0,66.0,70.0,71.0,73.0,72.0,71.0,69.0,67.0,66.0,63.0,56.0,52.0,42.0,34.0,25.0,17.0,9.0,4.0,-2.0,-3.0,-9.0,-16.0,-21.0,-25.0,-29.0,-32.0,-39.0,-40.0,-39.0,-40.0,-40.0,-40.0,-44.0,-47.0,-49.0,-50.0,-54.0,-57.0,-57.0,-56.0,-59.0,-62.0,-63.0,-64.0,-64.0,-63.0,-62.0,-62.0,-62.0,-63.0,-63.0,-62.0,-62.0,-63.0,-62.0,-61.0,-61.0,-61.0,-60.0,-59.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-59.0,-59.0,-59.0,-59.0,-58.0,-58.0,-59.0,-59.0,-59.0
-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-76.0,-76.0,-69.0,-45.0,13.0,39.0,58.0,65.0,65.0,59.0,55.0,30.0,-3.0,-29.0,-50.0,-84.0,-102.0,-108.0,-108.0,-108.0,-106.0,-104.0,-101.0,-94.0,-80.0,-73.0,-62.0,-58.0,-54.0,-52.0,-49.0,-50.0,-51.0,-48.0,-47.0,-46.0,-45.0,-43.0,-43.0,-43.0,-42.0,-44.0,-45.0,-45.0,-46.0,-45.0,-44.0,-45.0,-47.0,-48.0,-48.0,-48.0,-49.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-52.0,-52.0,-51.0,-51.0,-51.0,-52.0,-52.0,-52.0,-52.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-54.0,-54.0,-54.0,-55.0,-56.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0
