109.0,109.0,109.0,109.0,109.0,109.0,110.0,113.0,119.0,128.0,138.0,148.0,153.0,153.0,156.0,160.0,163.0,166.0,166.0,168.0,167.0,167.0,171.0,174.0,177.0,178.0,177.0,177.0,178.0,178.0,177.0,176.0,176.0,175.0,173.0,173.0,170.0,166.0,163.0,158.0,156.0,152.0,151.0,152.0,153.0,155.0,159.0,167.0,178.0,189.0,203.0,213.0,226.0,233.0,238.0,239.0,237.0,231.0,215.0,193.0,172.0,146.0,131.0,112.0,97.0,85.0,81.0,77.0,76.0,77.0,76.0,76.0,77.0,77.0,77.0,78.0,78.0,78.0,79.0,79.0,80.0,81.0,81.0,81.0,81.0,81.0,81.0,82.0,83.0,84.0,84.0,85.0,85.0,86.0,86.0,86.0
-32.0,-32.0,-32.0,-32.0,-33.0,-33.0,-34.0,-36.0,-42.0,-47.0,-52.0,-61.0,-71.0,-91.0,-104.0,-117.0,-124.0,-131.0,-136.0,-139.0,-137.0,-133.0,-128.0,-120.0,-110.0,-102.0,-95.0,-90.0,-83.0,-79.0,-75.0,-73.0,-70.0,-69.0,-69.0,-67.0,-65.0,-64.0,-63.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-63.0,-61.0,-55.0,-46.0,-34.0,-27.0,-16.0,-11.0,-9.0,-8.0,-10.0,-16.0,-34.0,-55.0,-74.0,-97.0,-104.0,-119.0,-131.0,-137.0,-140.0,-143.0,-142.0,-140.0,-140.0,-140.0,-139.0,-139.0,-139.0,-139.0,-138.0,-138.0,-138.0,-137.0,-136.0,-135.0,-135.0,-134.0,-133.0,-133.0,-133.0,-132.0,-132.0,-132.0,-132.0,-131.0,-131.0,-131.0,-131.0,-131.0
