-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-135.0,-138.0,-138.0,-142.0,-142.0,-149.0,-149.0,-156.0,-156.0,-164.0,-164.0,-170.0,-170.0,-170.0,-170.0,-167.0,-167.0,-160.0,-160.0,-152.0,-152.0,-140.0,-140.0,-125.0,-125.0,-111.0,-111.0,-93.0,-93.0,-81.0,-81.0,-59.0,-59.0,-42.0,-42.0,-25.0,-25.0,-18.0,-18.0,-12.0,-12.0,-10.0,-10.0,-10.0,-10.0,-9.0,-9.0,-12.0,-12.0,-15.0,-15.0,-15.0,-15.0,-12.0,-12.0,-9.0,-9.0,-7.0,-7.0,-6.0,-6.0
14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,14.0,14.0,12.0,12.0,7.0,7.0,-1.0,-1.0,-17.0,-17.0,-33.0,-33.0,-53.0,-53.0,-72.0,-72.0,-95.0,-95.0,-118.0,-118.0,-134.0,-134.0,-157.0,-157.0,-174.0,-174.0,-198.0,-198.0,-218.0,-218.0,-242.0,-242.0,-258.0,-258.0,-278.0,-278.0,-286.0,-286.0,-287.0,-287.0,-287.0,-287.0,-287.0,-287.0,-287.0,-287.0,-286.0,-286.0,-283.0,-283.0,-280.0,-280.0,-277.0,-277.0,-276.0,-276.0
