-36.0,-36.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-36.0,-36.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-34.0,-34.0,-28.0,-28.0,-16.0,-16.0,-4.0,-4.0,16.0,16.0,29.0,29.0,44.0,44.0,56.0,56.0,69.0,69.0,78.0,78.0,84.0,84.0,90.0,90.0,93.0,93.0,98.0,98.0,99.0,99.0,100.0,100.0,102.0,102.0,103.0,103.0,103.0,103.0,103.0,103.0,101.0,101.0,100.0,100.0,100.0,100.0,99.0,99.0,98.0,98.0,96.0,96.0,93.0,93.0,91.0,91.0,91.0,91.0,91.0,91.0,89.0,89.0,87.0,87.0,86.0,86.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,84.0,84.0,84.0,84.0,85.0,85.0,85.0,85.0,86.0,86.0,86.0,86.0,84.0,84.0,82.0,82.0,80.0,80.0,79.0,79.0,77.0,77.0,77.0,77.0,76.0,76.0,75.0,75.0
-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-112.0,-113.0,-113.0,-115.0,-115.0,-121.0,-121.0,-128.0,-128.0,-139.0,-139.0,-149.0,-149.0,-164.0,-164.0,-176.0,-176.0,-193.0,-193.0,-205.0,-205.0,-221.0,-221.0,-237.0,-237.0,-248.0,-248.0,-260.0,-260.0,-268.0,-268.0,-277.0,-277.0,-282.0,-282.0,-289.0,-289.0,-293.0,-293.0,-297.0,-297.0,-300.0,-300.0,-304.0,-304.0,-305.0,-305.0,-307.0,-307.0,-309.0,-309.0,-310.0,-310.0,-310.0,-310.0,-310.0,-310.0,-311.0,-311.0,-310.0,-310.0,-309.0,-309.0,-309.0,-309.0,-309.0,-309.0,-310.0,-310.0,-311.0,-311.0,-312.0,-312.0,-314.0,-314.0,-316.0,-316.0,-318.0,-318.0,-319.0,-319.0,-320.0,-320.0,-321.0,-321.0,-322.0,-322.0,-324.0,-324.0,-326.0,-326.0,-327.0,-327.0,-328.0,-328.0,-329.0,-329.0,-329.0,-329.0,-329.0,-329.0,-329.0,-329.0,-329.0,-329.0,-329.0,-329.0,-329.0,-329.0,-328.0,-328.0,-328.0,-328.0,-328.0,-328.0,-328.0,-328.0,-328.0,-328.0,-328.0,-328.0
