-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-38.0,-38.0,-39.0,-39.0,-43.0,-43.0,-45.0,-45.0,-46.0,-46.0,-45.0,-45.0,-44.0,-44.0,-41.0,-41.0,-29.0,-29.0,-18.0,-18.0,-4.0,-4.0,8.0,8.0,28.0,28.0,46.0,46.0,59.0,59.0,74.0,74.0,88.0,88.0,98.0,98.0,108.0,108.0,117.0,117.0,121.0,121.0
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-114.0,-114.0,-112.0,-112.0,-110.0,-110.0,-107.0,-107.0,-105.0,-105.0,-104.0,-104.0,-105.0,-105.0,-110.0,-110.0,-117.0,-117.0,-131.0,-131.0,-144.0,-144.0,-164.0,-164.0,-177.0,-177.0,-195.0,-195.0,-212.0,-212.0,-223.0,-223.0,-234.0,-234.0,-250.0,-250.0,-264.0,-264.0,-274.0,-274.0,-287.0,-287.0,-295.0,-295.0
