-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-48.0,-48.0,-49.0,-49.0,-49.0,-49.0,-48.0,-48.0,-46.0,-46.0,-41.0,-41.0,-35.0,-35.0,-21.0,-21.0,-0.0,0.0,18.0,18.0,43.0,43.0,60.0,60.0,85.0,85.0,100.0,100.0,122.0,122.0,140.0,140.0,152.0,152.0,170.0,170.0,182.0,182.0,194.0,194.0,202.0,202.0,207.0,207.0,211.0,211.0,216.0,216.0,216.0,216.0,209.0,209.0,200.0,200.0,193.0,193.0,184.0,184.0,179.0,179.0,174.0,174.0,170.0,170.0,167.0,167.0,165.0,165.0,162.0,162.0,161.0,161.0
-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-57.0,-57.0,-60.0,-60.0,-66.0,-66.0,-76.0,-76.0,-86.0,-86.0,-99.0,-99.0,-108.0,-108.0,-120.0,-120.0,-128.0,-128.0,-141.0,-141.0,-156.0,-156.0,-169.0,-169.0,-189.0,-189.0,-205.0,-205.0,-224.0,-224.0,-236.0,-236.0,-251.0,-251.0,-259.0,-259.0,-266.0,-266.0,-269.0,-269.0,-270.0,-270.0,-269.0,-269.0,-267.0,-267.0,-264.0,-264.0,-260.0,-260.0,-255.0,-255.0,-252.0,-252.0,-248.0,-248.0,-246.0,-246.0,-244.0,-244.0,-243.0,-243.0
