-205.0,-205.0,-207.0,-213.0,-220.0,-226.0,-221.0,-195.0,-168.0,-136.0,-136.0,-156.0,-171.0,-186.0,-196.0,-198.0,-201.0,-205.0,-207.0,-206.0,-205.0,-207.0,-208.0,-207.0,-206.0,-206.0,-206.0,-206.0,-207.0,-208.0,-208.0,-208.0
32.0,32.0,32.0,30.0,27.0,23.0,22.0,39.0,54.0,61.0,54.0,16.0,-35.0,-80.0,-66.0,-68.0,-76.0,-76.0,-74.0,-76.0,-78.0,-76.0,-75.0,-75.0,-73.0,-72.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0
