-203.0,-203.0,-205.0,-206.0,-210.0,-214.0,-214.0,-202.0,-164.0,-134.0,-140.0,-178.0,-213.0,-216.0,-190.0,-142.0,-119.0,-119.0,-158.0,-204.0,-226.0,-240.0,-245.0,-246.0,-246.0,-246.0,-244.0,-242.0,-241.0,-241.0,-241.0,-239.0,-239.0,-239.0,-239.0,-239.0
32.0,32.0,31.0,31.0,31.0,32.0,40.0,52.0,54.0,27.0,-2.0,-22.0,-11.0,0.0,7.0,2.0,-27.0,-53.0,-72.0,-66.0,-64.0,-54.0,-51.0,-50.0,-49.0,-48.0,-47.0,-46.0,-44.0,-42.0,-42.0,-42.0,-41.0,-41.0,-41.0,-41.0
