-113.0,-113.0,-112.0,-111.0,-110.0,-109.0,-108.0,-107.0,-108.0,-116.0,-130.0,-156.0,-168.0,-165.0,-141.0,-113.0,-75.0,-68.0,-72.0,-85.0,-105.0,-130.0,-140.0,-146.0,-146.0,-143.0,-142.0,-141.0,-140.0,-141.0,-144.0,-145.0,-145.0,-145.0,-145.0,-145.0,-146.0,-147.0,-148.0,-148.0
-4.0,-4.0,-4.0,-4.0,-5.0,-5.0,-5.0,-4.0,-4.0,-3.0,-2.0,-10.0,-46.0,-77.0,-87.0,-87.0,-82.0,-67.0,-38.0,-27.0,-17.0,-19.0,-34.0,-38.0,-37.0,-39.0,-38.0,-39.0,-41.0,-40.0,-41.0,-41.0,-40.0,-40.0,-41.0,-41.0,-42.0,-42.0,-41.0,-42.0
